;grid_import_el;pv_el;grid_export_el;gas_import;hp_heat;boiler_heat;heat_demand;heat_source
2025-03-25 14:00:00;0.0;142.0;72.808988;3.672;200.0;4.08;204.08;130.80899
2025-03-25 15:00:00;0.0;117.99999999999999;48.340953;3.672;200.0;4.08;204.08;130.34095
2025-03-25 16:00:00;0.0;110.0;63.007584;0.0;133.3;0.0;133.3;86.307584
2025-03-25 17:00:00;0.0;62.900000000000006;15.132831;0.0;133.3;0.0;133.3;85.532831
2025-03-25 18:00:00;21.529187;27.2;0.0;0.0;133.3;0.0;133.3;84.570813
2025-03-25 19:00:00;52.201367;9.03;0.0;0.0;166.15;0.0;166.15;104.91863
2025-03-25 20:00:00;61.60847;0.3;0.0;0.0;166.15;0.0;166.15;104.24153
2025-03-25 21:00:00;62.958091;0.0;0.0;0.0;166.15;0.0;166.15;103.19191
2025-03-25 22:00:00;77.056299;0.0;0.0;23.598;200.0;26.22;226.22;122.9437
2025-03-25 23:00:00;78.065753;0.0;0.0;23.598;200.0;26.22;226.22;121.93425
2025-03-26 00:00:00;78.705827;0.0;0.0;23.598;200.0;26.22;226.22;121.29417
2025-03-26 01:00:00;79.178615;0.0;0.0;49.761;200.0;55.29;255.29;120.82139
2025-03-26 02:00:00;79.72588;0.0;0.0;49.761;200.0;55.29;255.29;120.27412
2025-03-26 03:00:00;80.463862;0.0;0.0;49.761;200.0;55.29;255.29;119.53614
2025-03-26 04:00:00;81.437418;0.0;0.0;67.995;200.0;75.55;275.55;118.56258
2025-03-26 05:00:00;82.604727;0.0;0.0;67.995;200.0;75.55;275.55;117.39527
2025-03-26 06:00:00;81.803038;0.0;0.0;67.995;200.0;75.55;275.55;118.19696
2025-03-26 07:00:00;81.17081;0.0;0.0;172.035;200.0;191.15;391.15;118.82919
2025-03-26 08:00:00;77.590728;1.88;0.0;172.035;200.0;191.15;391.15;120.52927
2025-03-26 09:00:00;72.536594;6.25;0.0;172.035;200.0;191.15;391.15;121.21341
2025-03-26 10:00:00;55.81973;21.9;0.0;126.999;200.0;141.11;341.11;122.28027
2025-03-26 11:00:00;45.669213;30.8;0.0;126.999;200.0;141.11;341.11;123.53079
2025-03-26 12:00:00;35.051949;40.6;0.0;126.999;200.0;141.11;341.11;124.34805
2025-03-26 13:00:00;30.616284;44.199999999999996;0.0;94.959;200.0;105.51;305.51;125.18372
2025-03-26 14:00:00;24.539777;50.6;0.0;94.959;200.0;105.51;305.51;124.86022
2025-03-26 15:00:00;23.940611;51.599999999999994;0.0;94.959;200.0;105.51;305.51;124.45939
2025-03-26 16:00:00;41.066246;35.2;0.0;11.412;200.0;12.68;212.68;123.73375
2025-03-26 17:00:00;43.38955;34.1;0.0;11.412;200.0;12.68;212.68;122.51045
2025-03-26 18:00:00;57.497172;20.4;0.0;11.412;200.0;12.68;212.68;122.10283
2025-03-26 19:00:00;73.842108;4.65;0.0;22.59;200.0;25.1;225.09999999999997;121.50789
2025-03-26 20:00:00;79.191426;0.1;0.0;22.59;200.0;25.1;225.09999999999997;120.70857
2025-03-26 21:00:00;81.795197;0.0;0.0;22.59;200.0;25.1;225.09999999999997;118.2048
2025-03-26 22:00:00;84.475572;0.0;0.0;52.902;200.0;58.78;258.78;115.52443
2025-03-26 23:00:00;86.89935;0.0;0.0;52.902;200.0;58.78;258.78;113.10065
2025-03-27 00:00:00;85.027341;0.0;0.0;52.902;200.0;58.78;258.78;114.97266
2025-03-27 01:00:00;84.532319;0.0;0.0;79.479;200.0;88.31;288.31;115.46768
2025-03-27 02:00:00;85.555171;0.0;0.0;79.479;200.0;88.31;288.31;114.44483
2025-03-27 03:00:00;86.302456;0.0;0.0;79.479;200.0;88.31;288.31;113.69754
2025-03-27 04:00:00;86.858073;0.0;0.0;151.821;200.0;168.69;368.69;113.14193
2025-03-27 05:00:00;86.708494;0.0;0.0;151.821;200.0;168.69;368.69;113.29151
2025-03-27 06:00:00;84.282627;0.0;0.0;151.821;200.0;168.69;368.69;115.71737
2025-03-27 07:00:00;79.327444;1.1;0.0;196.299;200.0;218.11;418.11;119.57256
2025-03-27 08:00:00;67.292893;10.3;0.0;196.299;200.0;218.11;418.11;122.40711
2025-03-27 09:00:00;33.123688;41.4;0.0;196.299;200.0;218.11;418.11;125.47631
2025-03-27 10:00:00;0.0;84.5;12.554129;79.056;200.0;87.84;287.84;128.05413
2025-03-27 11:00:00;0.0;124.0;54.335267;79.056;200.0;87.84;287.84;130.33527
2025-03-27 12:00:00;0.0;149.0;80.034483;79.056;200.0;87.84;287.84;131.03448
2025-03-27 13:00:00;0.0;163.0;105.76897;0.0;165.97;0.0;165.97;108.73897
2025-03-27 14:00:00;0.0;164.0;106.76897;0.0;165.97;0.0;165.97;108.73897
2025-03-27 15:00:00;0.0;156.0;98.768966;0.0;165.97;0.0;165.97;108.73897
2025-03-27 16:00:00;0.0;137.0;94.593103;0.0;122.98;0.0;122.98;80.573103
2025-03-27 17:00:00;0.0;106.0;62.181912;0.0;122.98;0.0;122.98;79.161912
2025-03-27 18:00:00;0.0;61.4;15.221287;0.0;122.98;0.0;122.98;76.801287
2025-03-27 19:00:00;57.982834;14.4;0.0;0.0;185.71;0.0;185.71;113.32717
2025-03-27 20:00:00;74.549853;0.4;0.0;0.0;185.71;0.0;185.71;110.76015
2025-03-27 21:00:00;80.150416;0.0;0.0;0.0;185.71;0.0;185.71;105.55958
2025-03-27 22:00:00;90.011909;0.0;0.0;33.309;200.0;37.01;237.01;109.98809
2025-03-27 23:00:00;92.109027;0.0;0.0;33.309;200.0;37.01;237.01;107.89097
2025-03-28 00:00:00;92.564051;0.0;0.0;33.309;200.0;37.01;237.01;107.43595
2025-03-28 01:00:00;92.632609;0.0;0.0;92.079;200.0;102.31;302.31;107.36739
2025-03-28 02:00:00;92.852152;0.0;0.0;92.079;200.0;102.31;302.31;107.14785
2025-03-28 03:00:00;92.987798;0.0;0.0;92.079;200.0;102.31;302.31;107.0122
2025-03-28 04:00:00;93.154233;0.0;0.0;119.259;200.0;132.51;332.51;106.84577
2025-03-28 05:00:00;92.480976;0.0;0.0;119.259;200.0;132.51;332.51;107.51902
2025-03-28 06:00:00;84.244924;0.0;0.0;119.259;200.0;132.51;332.51;115.75508
2025-03-28 07:00:00;72.421861;1.25;0.0;150.39;200.0;167.1;367.1;126.32814
2025-03-28 08:00:00;60.465951;8.7;0.0;150.39;200.0;167.1;367.1;130.83405
2025-03-28 09:00:00;27.465517;41.5;0.0;150.39;200.0;167.1;367.1;131.03448
2025-03-28 10:00:00;0.0;83.0;27.989655;0.0;159.53;0.0;159.53;104.51966
2025-03-28 11:00:00;0.0;123.0;67.989655;0.0;159.53;0.0;159.53;104.51966
2025-03-28 12:00:00;0.0;147.0;91.989655;0.0;159.53;0.0;159.53;104.51966
2025-03-28 13:00:00;0.0;159.0;124.84483;0.0;99.05;0.0;99.05;64.894828
2025-03-28 14:00:00;0.0;161.0;126.84483;0.0;99.05;0.0;99.05;64.894828
2025-03-28 15:00:00;0.0;147.0;112.84483;0.0;99.05;0.0;99.05;64.894828
2025-03-28 16:00:00;0.0;133.0;84.72069;0.0;140.01;0.0;140.01;91.73069
2025-03-28 17:00:00;0.0;96.29999999999998;46.277927;0.0;140.01;0.0;140.01;89.987927
2025-03-28 18:00:00;1.5458761;49.79999999999999;0.0;0.0;140.01;0.0;140.01;88.664124
2025-03-28 19:00:00;57.527577;14.599999999999998;0.0;0.0;192.09;0.0;192.09;119.96242
2025-03-28 20:00:00;71.730325;1.2;0.0;0.0;192.09;0.0;192.09;119.15968
2025-03-28 21:00:00;74.034628;0.0;0.0;0.0;192.09;0.0;192.09;118.05537
2025-03-28 22:00:00;77.396427;0.0;0.0;16.011;200.0;17.79;217.79;122.60357
2025-03-28 23:00:00;77.836037;0.0;0.0;16.011;200.0;17.79;217.79;122.16396
2025-03-29 00:00:00;78.293612;0.0;0.0;16.011;200.0;17.79;217.79;121.70639
2025-03-29 01:00:00;79.178844;0.0;0.0;45.18;200.0;50.2;250.20000000000002;120.82116
2025-03-29 02:00:00;80.377886;0.0;0.0;45.18;200.0;50.2;250.20000000000002;119.62211
2025-03-29 03:00:00;81.407151;0.0;0.0;45.18;200.0;50.2;250.20000000000002;118.59285
2025-03-29 04:00:00;82.477399;0.0;0.0;59.661;200.0;66.29;266.29;117.5226
2025-03-29 05:00:00;83.796043;0.0;0.0;59.661;200.0;66.29;266.29;116.20396
2025-03-29 06:00:00;82.561603;0.0;0.0;59.661;200.0;66.29;266.29;117.4384
2025-03-29 07:00:00;78.885744;0.75;0.0;42.462;200.0;47.18;247.17999999999998;120.36426
2025-03-29 08:00:00;66.777773;9.57;0.0;42.462;200.0;47.18;247.17999999999998;123.65223
2025-03-29 09:00:00;35.363249;38.3;0.0;42.462;200.0;47.18;247.17999999999998;126.33675
2025-03-29 10:00:00;0.0;88.5;25.689903;0.0;174.53;0.0;174.53;111.7199
2025-03-29 11:00:00;0.0;126.0;64.138517;0.0;174.53;0.0;174.53;112.66852
2025-03-29 12:00:00;0.0;140.0;78.918837;0.0;174.53;0.0;174.53;113.44884
2025-03-29 13:00:00;0.0;143.0;94.980122;0.0;138.68;0.0;138.68;90.660122
2025-03-29 14:00:00;0.0;144.0;96.17931;0.0;138.68;0.0;138.68;90.85931
2025-03-29 15:00:00;0.0;138.0;89.811429;0.0;138.68;0.0;138.68;90.491429
2025-03-29 16:00:00;0.0;105.0;52.637824;0.0;147.27;0.0;147.27;94.907824
2025-03-29 17:00:00;0.0;122.0;67.206778;0.0;147.27;0.0;147.27;92.476778
2025-03-29 18:00:00;0.0;58.6;1.1505539;0.0;147.27;0.0;147.27;89.820554
2025-03-29 19:00:00;65.649648;15.2;0.0;12.501;200.0;13.89;213.89;119.15035
2025-03-29 20:00:00;82.789466;0.8;0.0;12.501;200.0;13.89;213.89;116.41053
2025-03-29 21:00:00;86.053692;0.0;0.0;12.501;200.0;13.89;213.89;113.94631
2025-03-29 22:00:00;87.559366;0.0;0.0;65.061;200.0;72.29;272.29;112.44063
2025-03-29 23:00:00;87.810335;0.0;0.0;65.061;200.0;72.29;272.29;112.18967
2025-03-30 00:00:00;87.030723;0.0;0.0;65.061;200.0;72.29;272.29;112.96928
2025-03-30 01:00:00;86.148351;0.0;0.0;74.934;200.0;83.26;283.26;113.85165
2025-03-30 02:00:00;86.015652;0.0;0.0;74.934;200.0;83.26;283.26;113.98435
2025-03-30 03:00:00;85.179407;0.0;0.0;74.934;200.0;83.26;283.26;114.82059
2025-03-30 04:00:00;83.210275;0.0;0.0;74.934;200.0;83.26;283.26;116.78972
2025-03-30 05:00:00;81.42123;0.0;0.0;62.325;200.0;69.25;269.25;118.57877
2025-03-30 06:00:00;80.064521;0.0;0.0;62.325;200.0;69.25;269.25;119.93548
2025-03-30 07:00:00;79.113313;0.0;0.0;62.325;200.0;69.25;269.25;120.88669
2025-03-30 08:00:00;77.260803;0.0;0.0;72.288;200.0;80.32;280.32;122.7392
2025-03-30 09:00:00;74.900238;0.2;0.0;72.288;200.0;80.32;280.32;124.89976
2025-03-30 10:00:00;68.602662;2.28;0.0;72.288;200.0;80.32;280.32;129.11734
2025-03-30 11:00:00;60.29935;8.68;0.0;3.879;200.0;4.31;204.31;131.02065
2025-03-30 12:00:00;53.765517;15.2;0.0;3.879;200.0;4.31;204.31;131.03448
2025-03-30 13:00:00;37.165517;31.8;0.0;3.879;200.0;4.31;204.31;131.03448
2025-03-30 14:00:00;3.455599;45.8;0.0;0.0;141.77;0.0;141.77;92.514401
2025-03-30 15:00:00;0.0;71.8;21.846838;0.0;141.77;0.0;141.77;91.816838
2025-03-30 16:00:00;0.0;95.1;44.052931;0.0;141.77;0.0;141.77;90.722931
2025-03-30 17:00:00;0.0;100.0;38.954837;0.0;164.7;0.0;164.7;103.65484
2025-03-30 18:00:00;0.0;91.69999999999999;29.160942;0.0;164.7;0.0;164.7;102.16094
2025-03-30 19:00:00;0.0;80.7;16.618889;0.0;164.7;0.0;164.7;100.61889
2025-03-30 20:00:00;53.326957;25.1;0.0;6.237;200.0;6.93;206.93;121.57304
2025-03-30 21:00:00;73.822912;5.18;0.0;6.237;200.0;6.93;206.93;120.99709
2025-03-30 22:00:00;80.045667;0.0;0.0;6.237;200.0;6.93;206.93;119.95433
2025-03-30 23:00:00;80.656055;0.0;0.0;21.528;200.0;23.92;223.91999999999996;119.34394
2025-03-31 00:00:00;81.511481;0.0;0.0;21.528;200.0;23.92;223.91999999999996;118.48852
2025-03-31 01:00:00;82.482215;0.0;0.0;21.528;200.0;23.92;223.91999999999996;117.51778
2025-03-31 02:00:00;83.978153;0.0;0.0;50.67;200.0;56.3;256.3;116.02185
2025-03-31 03:00:00;85.392859;0.0;0.0;50.67;200.0;56.3;256.3;114.60714
2025-03-31 04:00:00;86.635776;0.0;0.0;50.67;200.0;56.3;256.3;113.36422
2025-03-31 05:00:00;87.148213;0.0;0.0;131.877;200.0;146.53;346.53;112.85179
2025-03-31 06:00:00;84.438653;0.0;0.0;131.877;200.0;146.53;346.53;115.56135
2025-03-31 07:00:00;81.641293;0.0;0.0;131.877;200.0;146.53;346.53;118.35871
2025-03-31 08:00:00;78.862212;0.0;0.0;187.299;200.0;208.11;408.11;121.13779
2025-03-31 09:00:00;76.157965;0.6;0.0;187.299;200.0;208.11;408.11;123.24203
2025-03-31 10:00:00;69.113912;6.07;0.0;187.299;200.0;208.11;408.11;124.81609
2025-03-31 11:00:00;54.519689;19.1;0.0;115.101;200.0;127.89;327.89;126.38031
2025-03-31 12:00:00;33.813613;38.0;0.0;115.101;200.0;127.89;327.89;128.18639
2025-03-31 13:00:00;16.106033;54.49999999999999;0.0;115.101;200.0;127.89;327.89;129.39397
2025-03-31 14:00:00;0.0;72.4;1.8726254;2.583;200.0;2.87;202.87;129.47263
2025-03-31 15:00:00;0.0;85.6;14.399567;2.583;200.0;2.87;202.87;128.79957
2025-03-31 16:00:00;0.0;133.0;60.58887;2.583;200.0;2.87;202.87;127.58887
2025-03-31 17:00:00;0.0;130.0;70.728478;0.0;159.3;0.0;159.3;100.02848
2025-03-31 18:00:00;0.0;124.0;63.076007;0.0;159.3;0.0;159.3;98.376007
2025-03-31 19:00:00;0.0;93.79999999999998;31.214593;0.0;159.3;0.0;159.3;96.714593
2025-03-31 20:00:00;14.724372;65.6;0.0;17.892;200.0;19.88;219.88000000000002;119.67563
2025-03-31 21:00:00;62.97138;19.9;0.0;17.892;200.0;19.88;219.88000000000002;117.12862
2025-03-31 22:00:00;84.560068;1.05;0.0;17.892;200.0;19.88;219.88000000000002;114.38993
2025-03-31 23:00:00;88.52237;0.0;0.0;58.797;200.0;65.33;265.33;111.47763
2025-04-01 00:00:00;89.994208;0.0;0.0;58.797;200.0;65.33;265.33;110.00579
2025-04-01 01:00:00;92.248222;0.0;0.0;58.797;200.0;65.33;265.33;107.75178
2025-04-01 02:00:00;94.289695;0.0;0.0;125.397;200.0;139.33;339.33;105.7103
2025-04-01 03:00:00;95.820785;0.0;0.0;125.397;200.0;139.33;339.33;104.17921
2025-04-01 04:00:00;96.841767;0.0;0.0;125.397;200.0;139.33;339.33;103.15823
2025-04-01 05:00:00;96.402758;0.0;0.0;225.117;200.0;250.13;450.13;103.59724
2025-04-01 06:00:00;86.672349;0.0;0.0;225.117;200.0;250.13;450.13;113.32765
2025-04-01 07:00:00;80.144495;0.0;0.0;225.117;200.0;250.13;450.13;119.85551
2025-04-01 08:00:00;75.909079;0.0;0.0;209.781;200.0;233.09;433.09;124.09092
2025-04-01 09:00:00;70.554639;2.3;0.0;209.781;200.0;233.09;433.09;127.14536
2025-04-01 10:00:00;59.89309;11.000000000000002;0.0;209.781;200.0;233.09;433.09;129.10691
2025-04-01 11:00:00;24.034944;46.0;0.0;37.233;200.0;41.37;241.37000000000003;129.96506
2025-04-01 12:00:00;0.0;92.4;22.654484;37.233;200.0;41.37;241.37000000000003;130.25448
2025-04-01 13:00:00;0.0;132.0;62.664163;37.233;200.0;41.37;241.37000000000003;130.66416
2025-04-01 14:00:00;0.0;153.0;93.669699;0.0;171.82;0.0;171.82;112.4897
2025-04-01 15:00:00;0.0;163.0;103.30409;0.0;171.82;0.0;171.82;112.12409
2025-04-01 16:00:00;0.0;121.0;60.142092;0.0;171.82;0.0;171.82;110.96209
2025-04-01 17:00:00;0.0;94.8;44.53108;0.0;136.06;0.0;136.06;85.79108
2025-04-01 18:00:00;0.0;138.0;86.473167;0.0;136.06;0.0;136.06;84.533167
2025-04-01 19:00:00;0.0;104.00000000000001;51.188844;0.0;136.06;0.0;136.06;83.248844
2025-04-01 20:00:00;9.3136522;65.8;0.0;0.0;189.84;0.0;189.84;114.72635
2025-04-01 21:00:00;57.9197;18.4;0.0;0.0;189.84;0.0;189.84;113.5203
2025-04-01 22:00:00;76.034108;1.45;0.0;0.0;189.84;0.0;189.84;112.35589
2025-04-01 23:00:00;82.996733;0.0;0.0;52.407;200.0;58.23;258.23;117.00327
2025-04-02 00:00:00;84.498227;0.0;0.0;52.407;200.0;58.23;258.23;115.50177
2025-04-02 01:00:00;85.990101;0.0;0.0;52.407;200.0;58.23;258.23;114.0099
2025-04-02 02:00:00;87.319879;0.0;0.0;75.915;200.0;84.35;284.35;112.68012
2025-04-02 03:00:00;88.495021;0.0;0.0;75.915;200.0;84.35;284.35;111.50498
2025-04-02 04:00:00;89.513443;0.0;0.0;75.915;200.0;84.35;284.35;110.48656
2025-04-02 05:00:00;88.696809;0.0;0.0;171.252;200.0;190.28;390.28;111.30319
2025-04-02 06:00:00;81.045695;0.0;0.0;171.252;200.0;190.28;390.28;118.9543
2025-04-02 07:00:00;75.32868;0.0;0.0;171.252;200.0;190.28;390.28;124.67132
2025-04-02 08:00:00;70.875303;0.0;0.0;137.763;200.0;153.07;353.07;129.1247
2025-04-02 09:00:00;66.765517;2.2;0.0;137.763;200.0;153.07;353.07;131.03448
2025-04-02 10:00:00;58.865517;10.1;0.0;137.763;200.0;153.07;353.07;131.03448
2025-04-02 11:00:00;7.9103448;41.9;0.0;0.0;144.45;0.0;144.45;94.639655
2025-04-02 12:00:00;0.0;85.6;35.789655;0.0;144.45;0.0;144.45;94.639655
2025-04-02 13:00:00;0.0;128.0;78.189655;0.0;144.45;0.0;144.45;94.639655
2025-04-02 14:00:00;0.0;151.0;122.91034;0.0;81.46;0.0;81.46;53.370345
2025-04-02 15:00:00;0.0;138.0;109.91034;0.0;81.46;0.0;81.46;53.370345
2025-04-02 16:00:00;0.0;155.0;126.91034;0.0;81.46;0.0;81.46;53.370345
2025-04-02 17:00:00;0.0;153.0;128.37586;0.0;71.41;0.0;71.41;46.785862
2025-04-02 18:00:00;0.0;119.0;94.375862;0.0;71.41;0.0;71.41;46.785862
2025-04-02 19:00:00;0.0;80.5;55.605036;0.0;71.41;0.0;71.41;46.515036
2025-04-02 20:00:00;0.0;58.9;20.611137;0.0;107.57;0.0;107.57;69.281137
2025-04-02 21:00:00;21.690751;17.3;0.0;0.0;107.57;0.0;107.57;68.579249
2025-04-02 22:00:00;38.675864;0.9;0.0;0.0;107.57;0.0;107.57;67.994136
2025-04-02 23:00:00;53.478604;0.0;0.0;0.0;143.12;0.0;143.12;89.641396
2025-04-03 00:00:00;54.191033;0.0;0.0;0.0;143.12;0.0;143.12;88.928967
2025-04-03 01:00:00;54.528711;0.0;0.0;0.0;143.12;0.0;143.12;88.591289
2025-04-03 02:00:00;66.89657;0.0;0.0;0.0;174.08;0.0;174.08;107.18343
2025-04-03 03:00:00;67.896153;0.0;0.0;0.0;174.08;0.0;174.08;106.18385
2025-04-03 04:00:00;68.824801;0.0;0.0;0.0;174.08;0.0;174.08;105.2552
2025-04-03 05:00:00;78.895935;0.0;0.0;36.828;200.0;40.92;240.92000000000002;121.10407
2025-04-03 06:00:00;73.91015;0.0;0.0;36.828;200.0;40.92;240.92000000000002;126.08985
2025-04-03 07:00:00;69.956895;0.0;0.0;36.828;200.0;40.92;240.92000000000002;130.0431
2025-04-03 08:00:00;68.965517;0.0;0.0;18.261;200.0;20.29;220.29000000000002;131.03448
2025-04-03 09:00:00;64.065517;4.9;0.0;18.261;200.0;20.29;220.29000000000002;131.03448
2025-04-03 10:00:00;47.765517;21.2;0.0;18.261;200.0;20.29;220.29000000000002;131.03448
2025-04-03 11:00:00;3.2344828;28.7;0.0;0.0;92.61;0.0;92.61;60.675517
2025-04-03 12:00:00;0.0;74.5;42.565517;0.0;92.61;0.0;92.61;60.675517
2025-04-03 13:00:00;0.0;127.00000000000001;95.065517;0.0;92.61;0.0;92.61;60.675517
2025-04-03 14:00:00;0.0;150.0;136.83793;0.0;38.17;0.0;38.17;25.007931
2025-04-03 15:00:00;0.0;160.0;146.83793;0.0;38.17;0.0;38.17;25.007931
2025-04-03 16:00:00;13.162069;0.0;0.0;0.0;38.17;0.0;38.17;25.007931
2025-04-03 17:00:00;11.706897;0.0;0.0;0.0;33.95;0.0;33.95;22.243103
2025-04-03 18:00:00;11.706897;0.0;0.0;0.0;33.95;0.0;33.95;22.243103
2025-04-03 19:00:00;11.706897;0.0;0.0;0.0;33.95;0.0;33.95;22.243103
2025-04-03 20:00:00;26.851918;0.0;0.0;0.0;75.23;0.0;75.23;48.378082
2025-04-03 21:00:00;27.569183;0.0;0.0;0.0;75.23;0.0;75.23;47.660817
2025-04-03 22:00:00;28.064458;0.0;0.0;0.0;75.23;0.0;75.23;47.165542
2025-04-03 23:00:00;45.505668;0.0;0.0;0.0;119.64;0.0;119.64;74.134332
2025-04-04 00:00:00;46.706189;0.0;0.0;0.0;119.64;0.0;119.64;72.933811
2025-04-04 01:00:00;48.189998;0.0;0.0;0.0;119.64;0.0;119.64;71.450002
2025-04-04 02:00:00;69.865077;0.0;0.0;0.0;168.5;0.0;168.5;98.634923
2025-04-04 03:00:00;71.52796;0.0;0.0;0.0;168.5;0.0;168.5;96.97204
2025-04-04 04:00:00;72.820751;0.0;0.0;0.0;168.5;0.0;168.5;95.679249
2025-04-04 05:00:00;84.968694;0.0;0.0;56.097;200.0;62.33;262.33;115.03131
2025-04-04 06:00:00;75.346556;0.0;0.0;56.097;200.0;62.33;262.33;124.65344
2025-04-04 07:00:00;68.965517;0.0;0.0;56.097;200.0;62.33;262.33;131.03448
2025-04-04 08:00:00;68.965517;0.0;0.0;18.828;200.0;20.92;220.92;131.03448
2025-04-04 09:00:00;67.035517;1.9299999999999997;0.0;18.828;200.0;20.92;220.92;131.03448
2025-04-04 10:00:00;58.165517;10.8;0.0;18.828;200.0;20.92;220.92;131.03448
2025-04-04 11:00:00;0.0;46.29999999999999;25.651724;0.0;59.88;0.0;59.88;39.231724
2025-04-04 12:00:00;0.0;90.10000000000001;69.451724;0.0;59.88;0.0;59.88;39.231724
2025-04-04 13:00:00;0.0;128.0;107.35172;0.0;59.88;0.0;59.88;39.231724
2025-04-04 14:00:00;0.0;148.0;139.18276;0.0;25.57;0.0;25.57;16.752759
2025-04-04 15:00:00;0.0;162.0;153.18276;0.0;25.57;0.0;25.57;16.752759
2025-04-04 16:00:00;0.0;163.0;154.18276;0.0;25.57;0.0;25.57;16.752759
2025-04-04 17:00:00;0.0;156.0;147.55172;0.0;24.5;0.0;24.5;16.051724
2025-04-04 18:00:00;0.0;137.0;128.55172;0.0;24.5;0.0;24.5;16.051724
2025-04-04 19:00:00;0.0;108.0;99.551724;0.0;24.5;0.0;24.5;16.051724
2025-04-04 20:00:00;0.0;64.5;39.70816;0.0;71.31;0.0;71.31;46.51816
2025-04-04 21:00:00;6.535564;18.6;0.0;0.0;71.31;0.0;71.31;46.174436
2025-04-04 22:00:00;23.585395;1.5;0.0;0.0;71.31;0.0;71.31;46.224605
2025-04-04 23:00:00;43.111054;0.0;0.0;0.0;121.5;0.0;121.5;78.388946
2025-04-05 00:00:00;43.943577;0.0;0.0;0.0;121.5;0.0;121.5;77.556423
2025-04-05 01:00:00;44.610145;0.0;0.0;0.0;121.5;0.0;121.5;76.889855
2025-04-05 02:00:00;61.909876;0.0;0.0;0.0;166.21;0.0;166.21;104.30012
2025-04-05 03:00:00;63.168997;0.0;0.0;0.0;166.21;0.0;166.21;103.041
2025-04-05 04:00:00;64.410059;0.0;0.0;0.0;166.21;0.0;166.21;101.79994
2025-04-05 05:00:00;79.889232;0.0;0.0;15.21;200.0;16.9;216.9;120.11077
2025-04-05 06:00:00;75.416961;0.0;0.0;15.21;200.0;16.9;216.9;124.58304
2025-04-05 07:00:00;70.744077;0.0;0.0;15.21;200.0;16.9;216.9;129.25592
2025-04-05 08:00:00;59.693103;0.0;0.0;0.0;173.11;0.0;173.11;113.4169
2025-04-05 09:00:00;57.393103;2.3;0.0;0.0;173.11;0.0;173.11;113.4169
2025-04-05 10:00:00;47.593103;12.1;0.0;0.0;173.11;0.0;173.11;113.4169
2025-04-05 11:00:00;0.0;46.7;15.534483;0.0;90.38;0.0;90.38;59.214483
2025-04-05 12:00:00;0.0;89.20000000000002;58.034483;0.0;90.38;0.0;90.38;59.214483
2025-04-05 13:00:00;0.0;127.00000000000001;95.834483;0.0;90.38;0.0;90.38;59.214483
2025-04-05 14:00:00;0.0;152.0;130.75517;0.0;61.61;0.0;61.61;40.365172
2025-04-05 15:00:00;0.0;167.0;145.75517;0.0;61.61;0.0;61.61;40.365172
2025-04-05 16:00:00;0.0;166.0;144.75517;0.0;61.61;0.0;61.61;40.365172
2025-04-05 17:00:00;0.0;151.0;126.44828;0.0;71.2;0.0;71.2;46.648276
2025-04-05 18:00:00;0.0;132.0;106.84923;0.0;71.2;0.0;71.2;46.04923
2025-04-05 19:00:00;0.0;94.0;68.051979;0.0;71.2;0.0;71.2;45.251979
2025-04-05 20:00:00;0.17610443;59.3;0.0;0.0;158.72;0.0;158.72;99.243896
2025-04-05 21:00:00;40.527395;20.4;0.0;0.0;158.72;0.0;158.72;97.792605
2025-04-05 22:00:00;59.801911;2.45;0.0;0.0;158.72;0.0;158.72;96.468089
2025-04-05 23:00:00;79.916665;0.0;0.0;18.135;200.0;20.15;220.15000000000003;120.08333
2025-04-06 00:00:00;81.222719;0.0;0.0;18.135;200.0;20.15;220.15000000000003;118.77728
2025-04-06 01:00:00;82.613557;0.0;0.0;18.135;200.0;20.15;220.15000000000003;117.38644
2025-04-06 02:00:00;84.616228;0.0;0.0;52.353;200.0;58.17;258.17;115.38377
2025-04-06 03:00:00;87.104105;0.0;0.0;52.353;200.0;58.17;258.17;112.89589
2025-04-06 04:00:00;89.669528;0.0;0.0;52.353;200.0;58.17;258.17;110.33047
2025-04-06 05:00:00;90.55588;0.0;0.0;95.679;200.0;106.31;306.31;109.44412
2025-04-06 06:00:00;88.738123;0.0;0.0;95.679;200.0;106.31;306.31;111.26188
2025-04-06 07:00:00;85.412714;0.0;0.0;95.679;200.0;106.31;306.31;114.58729
2025-04-06 08:00:00;81.695761;0.0;0.0;90.252;200.0;100.28;300.28;118.30424
2025-04-06 09:00:00;76.200537;2.2;0.0;90.252;200.0;100.28;300.28;121.59946
2025-04-06 10:00:00;63.747617;11.9;0.0;90.252;200.0;100.28;300.28;124.35238
2025-04-06 11:00:00;22.420582;51.1;0.0;14.418;200.0;16.02;216.02;126.47942
2025-04-06 12:00:00;0.0;98.30000000000001;26.19899;14.418;200.0;16.02;216.02;127.89899
2025-04-06 13:00:00;0.0;139.0;67.643154;14.418;200.0;16.02;216.02;128.64315
2025-04-06 14:00:00;0.0;163.0;110.01872;0.0;148.71;0.0;148.71;95.728718
2025-04-06 15:00:00;0.0;174.0;120.56069;0.0;148.71;0.0;148.71;95.270686
2025-04-06 16:00:00;0.0;174.0;119.56543;0.0;148.71;0.0;148.71;94.275433
2025-04-06 17:00:00;0.0;168.0;113.48734;0.0;143.01;0.0;143.01;88.497339
