;grid_import_el;pv_el;grid_export_el;gas_import;hp_heat;boiler_heat;heat_demand
2025-02-05 01:00:00;116.64208;0.0;-3.4168375e-10;0.0;425.29;0.0;425.29
2025-02-05 02:00:00;116.64208;0.0;-3.1589152e-10;-1.0579649e-12;425.29;-1.1755165e-12;425.29
2025-02-05 03:00:00;116.64208;0.0;-4.0604779e-10;-2.1159297e-12;425.29;-2.351033e-12;425.29
2025-02-05 04:00:00;118.1862;0.0;-5.2370299e-13;-9.0424303e-13;430.92;-1.0047145e-12;430.92
2025-02-05 05:00:00;118.1862;0.0;-5.2370299e-13;0.0;430.92;0.0;430.92
2025-02-05 06:00:00;118.1862;0.0;-5.2370299e-13;0.0;430.92;0.0;430.92
2025-02-05 07:00:00;132.23678;0.0;-5.2370299e-13;82.692;482.15;91.88;574.03
2025-02-05 08:00:00;132.23678;0.0;-5.2370299e-13;82.692;482.15;91.88;574.03
2025-02-05 09:00:00;131.73678;0.5;0.0;82.692;482.15;91.88;574.03
2025-02-05 10:00:00;128.95678;3.2800000000000002;0.0;72.792;482.15;80.88;563.03
2025-02-05 11:00:00;121.83678;10.4;0.0;72.792;482.15;80.88;563.03
2025-02-05 12:00:00;116.83678;15.4;0.0;72.792;482.15;80.88;563.03
2025-02-05 13:00:00;117.83678;14.4;0.0;58.392;482.15;64.88;547.03
2025-02-05 14:00:00;119.13678;13.1;0.0;58.392;482.15;64.88;547.03
2025-02-05 15:00:00;120.73678;11.5;0.0;58.392;482.15;64.88;547.03
2025-02-05 16:00:00;114.23726;8.68;0.0;0.0;448.17;0.0;448.16999999999996
2025-02-05 17:00:00;120.16726;2.7500000000000004;0.0;0.0;448.17;0.0;448.16999999999996
2025-02-05 18:00:00;122.38426;0.533;0.0;0.0;448.17;0.0;448.16999999999996
2025-02-05 19:00:00;103.19762;0.0;-5.2370299e-13;0.0;376.27;0.0;376.27
2025-02-05 20:00:00;103.19762;0.0;-5.2370299e-13;0.0;376.27;0.0;376.27
2025-02-05 21:00:00;103.19762;0.0;-5.2370299e-13;0.0;376.27;0.0;376.27
2025-02-05 22:00:00;110.06521;0.0;-5.2370299e-13;0.0;401.31;0.0;401.31
2025-02-05 23:00:00;110.06521;0.0;-5.2370299e-13;0.0;401.31;0.0;401.31
2025-02-06 00:00:00;110.06521;0.0;-5.2370299e-13;0.0;401.31;0.0;401.31
2025-02-06 01:00:00;110.33674;0.0;-5.2370299e-13;0.0;402.3;0.0;402.3
2025-02-06 02:00:00;110.33674;0.0;-5.2370299e-13;0.0;402.3;0.0;402.3
2025-02-06 03:00:00;110.33674;0.0;-5.2370299e-13;0.0;402.3;0.0;402.3
2025-02-06 04:00:00;121.57611;0.0;-5.2370299e-13;0.0;443.28;0.0;443.28
2025-02-06 05:00:00;121.57611;0.0;-5.2370299e-13;0.0;443.28;0.0;443.28
2025-02-06 06:00:00;121.57611;0.0;-5.2370299e-13;0.0;443.28;0.0;443.28
2025-02-06 07:00:00;132.23678;0.0;-5.2370299e-13;93.501;482.15;103.89;586.04
2025-02-06 08:00:00;132.23678;0.0;-5.2370299e-13;93.501;482.15;103.89;586.04
2025-02-06 09:00:00;132.13678;0.1;0.0;93.501;482.15;103.89;586.04
2025-02-06 10:00:00;130.23678;2.0;0.0;88.11;482.15;97.9;580.05
2025-02-06 11:00:00;123.30678;8.93;0.0;88.11;482.15;97.9;580.05
2025-02-06 12:00:00;125.45678;6.78;0.0;88.11;482.15;97.9;580.05
2025-02-06 13:00:00;129.81678;2.42;0.0;45.783;482.15;50.87;533.02
2025-02-06 14:00:00;113.83678;18.4;0.0;45.783;482.15;50.87;533.02
2025-02-06 15:00:00;119.23678;13.000000000000002;0.0;45.783;482.15;50.87;533.02
2025-02-06 16:00:00;110.04668;6.28;0.0;0.0;424.14;0.0;424.14
2025-02-06 17:00:00;107.34668;8.98;0.0;0.0;424.14;0.0;424.14
2025-02-06 18:00:00;114.92668;1.4;0.0;0.0;424.14;0.0;424.14
2025-02-06 19:00:00;110.88252;0.0;-5.2370299e-13;0.0;404.29;0.0;404.29
2025-02-06 20:00:00;110.88252;0.0;-5.2370299e-13;0.0;404.29;0.0;404.29
2025-02-06 21:00:00;110.88252;0.0;-5.2370299e-13;0.0;404.29;0.0;404.29
2025-02-06 22:00:00;111.71355;0.0;-5.2370299e-13;0.0;407.32;0.0;407.32
2025-02-06 23:00:00;111.71355;0.0;-5.2370299e-13;0.0;407.32;0.0;407.32
2025-02-07 00:00:00;111.71355;0.0;-5.2370299e-13;0.0;407.32;0.0;407.32
2025-02-07 01:00:00;117.46762;0.0;-5.2370299e-13;0.0;428.3;0.0;428.3
2025-02-07 02:00:00;117.46762;0.0;-2.1896479e-10;-1.0579649e-12;428.3;-1.1755165e-12;428.3
2025-02-07 03:00:00;117.46762;0.0;-4.0572539e-10;-2.1159297e-12;428.3;-2.351033e-12;428.3
2025-02-07 04:00:00;123.83057;0.0;-3.0589262e-10;0.0;451.5;0.0;451.5
2025-02-07 05:00:00;123.83057;0.0;-4.0540299e-10;-1.0579649e-12;451.5;-1.1755165e-12;451.5
2025-02-07 06:00:00;123.83057;0.0;-5.2370299e-13;-2.1159297e-12;451.5;-2.351033e-12;451.5
2025-02-07 07:00:00;132.23678;0.0;-5.2370299e-13;90.783;482.15;100.87;583.02
2025-02-07 08:00:00;132.23678;0.0;-5.2370299e-13;90.783;482.15;100.87;583.02
2025-02-07 09:00:00;132.23678;0.0;-5.2370299e-13;90.783;482.15;100.87;583.02
2025-02-07 10:00:00;132.23678;0.0;-5.2370299e-13;78.183;482.15;86.87;569.02
2025-02-07 11:00:00;132.23678;0.0;-5.2370299e-13;78.183;482.15;86.87;569.02
2025-02-07 12:00:00;132.23678;0.0;-5.2370299e-13;78.183;482.15;86.87;569.02
2025-02-07 13:00:00;132.23678;0.0;-3.0798052e-11;62.001;482.15;68.89;551.04
2025-02-07 14:00:00;132.23678;0.0;-3.4136134e-10;62.001;482.15;68.89;551.04
2025-02-07 15:00:00;132.23678;0.0;-5.2370299e-13;62.001;482.15;68.89;551.04
2025-02-07 16:00:00;122.08898;0.0;-5.2370299e-13;0.0;445.15;0.0;445.15
2025-02-07 17:00:00;122.08898;0.0;-5.2370299e-13;0.0;445.15;0.0;445.15
2025-02-07 18:00:00;122.08898;0.0;-5.2370299e-13;0.0;445.15;0.0;445.15
2025-02-07 19:00:00;110.17218;0.0;-5.2370299e-13;0.0;401.7;0.0;401.7
2025-02-07 20:00:00;110.17218;0.0;-5.2370299e-13;0.0;401.7;0.0;401.7
2025-02-07 21:00:00;110.17218;0.0;-4.0628975e-10;0.0;401.7;0.0;401.7
2025-02-07 22:00:00;109.66479;0.0;-4.0628979e-10;0.0;399.85;0.0;399.85
2025-02-07 23:00:00;109.66479;0.0;-4.0564494e-10;-1.0611246e-12;399.85;-1.1790274e-12;399.85
2025-02-08 00:00:00;109.66479;0.0;-4.0564497e-10;-2.1190895e-12;399.85;-2.3545439e-12;399.85
2025-02-08 01:00:00;113.97349;0.0;-4.0532256e-10;0.0;415.56;0.0;415.56
2025-02-08 02:00:00;113.97349;0.0;-4.0500016e-10;-1.0579649e-12;415.56;-1.1755165e-12;415.56
2025-02-08 03:00:00;113.97349;0.0;-4.0467776e-10;-2.1159297e-12;415.56;-2.351033e-12;415.56
2025-02-08 04:00:00;115.37772;0.0;-4.0435536e-10;0.0;420.68;0.0;420.68
2025-02-08 05:00:00;115.37772;0.0;-4.0403295e-10;-1.0579649e-12;420.68;-1.1755165e-12;420.68
2025-02-08 06:00:00;115.37772;0.0;-4.0371055e-10;-2.1159297e-12;420.68;-2.351033e-12;420.68
2025-02-08 07:00:00;117.79674;0.0;-4.0338815e-10;0.0;429.5;0.0;429.5
2025-02-08 08:00:00;117.79674;0.0;-5.2370299e-13;-1.0579649e-12;429.5;-1.1755165e-12;429.5
2025-02-08 09:00:00;116.09674;1.7;-2.1763339e-12;-2.1159297e-12;429.5;-2.351033e-12;429.5
2025-02-08 10:00:00;81.358906;12.5;-1.6945078e-12;-1.9944329e-12;342.22;-2.2160365e-12;342.22
2025-02-08 11:00:00;50.146017;43.7;0.0;0.0;342.22;0.0;342.22
2025-02-08 12:00:00;28.137587;65.7;0.0;-9.7688278e-13;342.22;-1.0854253e-12;342.22
2025-02-08 13:00:00;21.323792;63.2;0.0;-1.0301489e-12;308.24;-1.1446099e-12;308.24
2025-02-08 14:00:00;13.429052;71.1;0.0;0.0;308.24;0.0;308.24
2025-02-08 15:00:00;51.739387;32.8;0.0;0.0;308.24;0.0;308.24
2025-02-08 16:00:00;58.590462;27.6;0.0;0.0;314.26;0.0;314.26
2025-02-08 17:00:00;79.560462;6.63;0.0;0.0;314.26;0.0;314.26
2025-02-08 18:00:00;85.110462;1.08;0.0;0.0;314.26;0.0;314.26
2025-02-08 19:00:00;87.833308;0.0;-5.2370299e-13;0.0;320.25;0.0;320.25
2025-02-08 20:00:00;87.833308;0.0;-5.2370299e-13;0.0;320.25;0.0;320.25
2025-02-08 21:00:00;87.833308;0.0;-5.2370299e-13;0.0;320.25;0.0;320.25
2025-02-08 22:00:00;96.351973;0.0;-5.2370299e-13;0.0;351.31;0.0;351.31
2025-02-08 23:00:00;96.351973;0.0;-5.2370299e-13;0.0;351.31;0.0;351.31
2025-02-09 00:00:00;96.351973;0.0;-5.2370299e-13;0.0;351.31;0.0;351.31
2025-02-09 01:00:00;108.42511;0.0;-5.2370299e-13;0.0;395.33;0.0;395.33
2025-02-09 02:00:00;108.42511;0.0;-5.2370299e-13;0.0;395.33;0.0;395.33
2025-02-09 03:00:00;108.42511;0.0;-5.2370299e-13;0.0;395.33;0.0;395.33
2025-02-09 04:00:00;111.43654;0.0;-5.2370299e-13;0.0;406.31;0.0;406.31
2025-02-09 05:00:00;111.43654;0.0;-5.2370299e-13;0.0;406.31;0.0;406.31
2025-02-09 06:00:00;111.43654;0.0;-5.2370299e-13;0.0;406.31;0.0;406.31
2025-02-09 07:00:00;114.17644;0.0;-5.2370299e-13;0.0;416.3;0.0;416.3
2025-02-09 08:00:00;114.17644;0.0;-5.2370299e-13;0.0;416.3;0.0;416.3
2025-02-09 09:00:00;111.77644;2.4;0.0;0.0;416.3;0.0;416.3
2025-02-09 10:00:00;89.216342;9.05;0.0;0.0;358.29;0.0;358.29
2025-02-09 11:00:00;84.366342;13.9;0.0;0.0;358.29;0.0;358.29
2025-02-09 12:00:00;67.266342;31.0;0.0;-1.0579649e-12;358.29;-1.1755165e-12;358.29
2025-02-09 13:00:00;34.106979;57.3;0.0;0.0;333.28;0.0;333.28
2025-02-09 14:00:00;40.606979;50.800000000000004;0.0;0.0;333.28;0.0;333.28
2025-02-09 15:00:00;46.706979;44.7;0.0;0.0;333.28;0.0;333.28
2025-02-09 16:00:00;72.420753;24.2;0.0;0.0;352.29;0.0;352.29
2025-02-09 17:00:00;86.020753;10.6;0.0;0.0;352.29;0.0;352.29
2025-02-09 18:00:00;93.840753;2.7800000000000002;0.0;0.0;352.29;0.0;352.29
2025-02-09 19:00:00;105.67698;0.0;-5.2370299e-13;0.0;385.31;0.0;385.31
2025-02-09 20:00:00;105.67698;0.0;-5.2370299e-13;0.0;385.31;0.0;385.31
2025-02-09 21:00:00;105.67698;0.0;-5.2370299e-13;0.0;385.31;0.0;385.31
2025-02-09 22:00:00;116.92732;0.0;-5.2370299e-13;0.0;426.33;0.0;426.33
2025-02-09 23:00:00;116.92732;0.0;-5.2370299e-13;0.0;426.33;0.0;426.33
2025-02-10 00:00:00;116.92732;0.0;-5.2370299e-13;0.0;426.33;0.0;426.33
2025-02-10 01:00:00;121.30184;0.0;-5.2370299e-13;0.0;442.28;0.0;442.28
2025-02-10 02:00:00;121.30184;0.0;-2.8784248e-10;-1.0579649e-12;442.28;-1.1755165e-12;442.28
2025-02-10 03:00:00;121.30184;0.0;-2.8778633e-11;-2.1159297e-12;442.28;-2.351033e-12;442.28
2025-02-10 04:00:00;128.41627;0.0;-3.9100696e-10;0.0;468.22;0.0;468.22
2025-02-10 05:00:00;128.41627;0.0;-5.2370299e-13;-1.0579649e-12;468.22;-1.1755165e-12;468.22
2025-02-10 06:00:00;128.41627;0.0;-5.2370299e-13;-2.1159297e-12;468.22;-2.351033e-12;468.22
2025-02-10 07:00:00;132.23678;0.0;-5.2370299e-13;98.127;482.15;109.03;591.18
2025-02-10 08:00:00;132.23678;0.0;-5.2370299e-13;98.127;482.15;109.03;591.18
2025-02-10 09:00:00;131.33678;0.9;0.0;98.127;482.15;109.03;591.18
2025-02-10 10:00:00;125.55678;6.68;0.0;76.482;482.15;84.98;567.13
2025-02-10 11:00:00;116.43678;15.8;0.0;76.482;482.15;84.98;567.13
2025-02-10 12:00:00;109.73678;22.5;0.0;76.482;482.15;84.98;567.13
2025-02-10 13:00:00;120.13678;12.1;0.0;63.891;482.15;70.99;553.14
2025-02-10 14:00:00;120.83678;11.4;0.0;63.891;482.15;70.99;553.14
2025-02-10 15:00:00;125.00678;7.230000000000001;0.0;63.891;482.15;70.99;553.14
2025-02-10 16:00:00;107.45827;7.53;0.0;0.0;419.26;0.0;419.26
2025-02-10 17:00:00;113.06827;1.92;0.0;0.0;419.26;0.0;419.26
2025-02-10 18:00:00;114.26327;0.725;0.0;0.0;419.26;0.0;419.26
2025-02-10 19:00:00;103.47463;0.0;-5.2370299e-13;0.0;377.28;0.0;377.28
2025-02-10 20:00:00;103.47463;0.0;-4.0306574e-10;0.0;377.28;0.0;377.28
2025-02-10 21:00:00;103.47463;0.0;-4.0274334e-10;-1.0579649e-12;377.28;-1.1755165e-12;377.28
2025-02-10 22:00:00;102.64909;0.0;-4.0242094e-10;0.0;374.27;0.0;374.27
2025-02-10 23:00:00;102.64909;0.0;-4.0209854e-10;-1.0579649e-12;374.27;-1.1755165e-12;374.27
2025-02-11 00:00:00;102.64909;0.0;-4.0177613e-10;-2.1159297e-12;374.27;-2.351033e-12;374.27
2025-02-11 01:00:00;102.10879;0.0;-4.0145373e-10;0.0;372.3;0.0;372.3
2025-02-11 02:00:00;102.10879;0.0;-4.0113133e-10;-1.0579649e-12;372.3;-1.1755165e-12;372.3
2025-02-11 03:00:00;102.10879;0.0;-4.0080893e-10;-2.1159297e-12;372.3;-2.351033e-12;372.3
2025-02-11 04:00:00;105.3314;0.0;-4.0048652e-10;0.0;384.05;0.0;384.05
2025-02-11 05:00:00;105.3314;0.0;-4.0016412e-10;-1.0579649e-12;384.05;-1.1755165e-12;384.05
2025-02-11 06:00:00;105.3314;0.0;-3.9951929e-10;-2.1159297e-12;384.05;-2.351033e-12;384.05
2025-02-11 07:00:00;132.23678;0.0;-5.2370299e-13;0.0;482.15;0.0;482.15
2025-02-11 08:00:00;132.23678;0.0;-5.2370299e-13;0.0;482.15;0.0;482.15
2025-02-11 09:00:00;130.80678;1.4299999999999997;0.0;0.0;482.15;0.0;482.15
2025-02-11 10:00:00;124.18678;8.05;-4.84626e-13;1.233;482.15;1.37;483.52
2025-02-11 11:00:00;114.33678;17.9;-2.428454e-13;1.233;482.15;1.37;483.52
2025-02-11 12:00:00;103.23491;29.0;0.0;1.233;482.15;1.37;483.52
2025-02-11 13:00:00;103.70869;25.3;-1.7179545e-28;0.0;470.38;0.0;470.38
2025-02-11 14:00:00;102.20869;26.8;0.0;-1.0579649e-12;470.38;-1.1755165e-12;470.38
2025-02-11 15:00:00;114.60869;14.4;0.0;-2.1159297e-12;470.38;-2.351033e-12;470.38
2025-02-11 16:00:00;100.90312;6.68;0.0;0.0;392.26;0.0;392.26
2025-02-11 17:00:00;102.86312;4.72;0.0;0.0;392.26;0.0;392.26
2025-02-11 18:00:00;106.68312;0.9;0.0;0.0;392.26;0.0;392.26
2025-02-11 19:00:00;104.5854;0.0;-5.2370299e-13;0.0;381.33;0.0;381.33
2025-02-11 20:00:00;104.5854;0.0;-5.2370299e-13;0.0;381.33;0.0;381.33
2025-02-11 21:00:00;104.5854;0.0;-5.2370299e-13;0.0;381.33;0.0;381.33
2025-02-11 22:00:00;107.5886;0.0;-5.2370299e-13;0.0;392.28;0.0;392.28
2025-02-11 23:00:00;107.5886;0.0;-5.2370299e-13;0.0;392.28;0.0;392.28
2025-02-12 00:00:00;107.5886;0.0;-5.2370299e-13;0.0;392.28;0.0;392.28
2025-02-12 01:00:00;109.23693;0.0;-5.2370299e-13;0.0;398.29;0.0;398.29
2025-02-12 02:00:00;109.23693;0.0;-5.2370299e-13;0.0;398.29;0.0;398.29
2025-02-12 03:00:00;109.23693;0.0;-5.2370299e-13;0.0;398.29;0.0;398.29
2025-02-12 04:00:00;119.93052;0.0;-5.2370299e-13;0.0;437.28;0.0;437.28
2025-02-12 05:00:00;119.93052;0.0;-5.2370299e-13;0.0;437.28;0.0;437.28
2025-02-12 06:00:00;119.93052;0.0;-5.2370299e-13;0.0;437.28;0.0;437.28
2025-02-12 07:00:00;132.23678;0.0;-5.2370299e-13;74.844;482.15;83.16;565.31
2025-02-12 08:00:00;132.23678;0.0;-5.2370299e-13;74.844;482.15;83.16;565.31
2025-02-12 09:00:00;130.50678;1.7300000000000002;0.0;74.844;482.15;83.16;565.31
2025-02-12 10:00:00;110.33678;21.9;0.0;20.646;482.15;22.94;505.0899999999999
2025-02-12 11:00:00;61.836782;70.4;0.0;20.646;482.15;22.94;505.0899999999999
2025-02-12 12:00:00;35.036782;97.2;0.0;20.646;482.15;22.94;505.0899999999999
2025-02-12 13:00:00;0.46305043;123.0;0.0;0.0;450.16;0.0;450.1600000000001
2025-02-12 14:00:00;75.36305;48.10000000000001;0.0;0.0;450.16;0.0;450.1600000000001
2025-02-12 15:00:00;94.76305;28.7;0.0;0.0;450.16;0.0;450.1600000000001
2025-02-12 16:00:00;90.429042;11.4;0.0;0.0;371.28;0.0;371.28
2025-02-12 17:00:00;97.529042;4.3;0.0;0.0;371.28;0.0;371.28
2025-02-12 18:00:00;101.37904;0.45;0.0;0.0;371.28;0.0;371.28
2025-02-12 19:00:00;102.10605;0.0;-5.2370299e-13;0.0;372.29;0.0;372.29
2025-02-12 20:00:00;102.10605;0.0;-5.2370299e-13;0.0;372.29;0.0;372.29
2025-02-12 21:00:00;102.10605;0.0;-5.2370299e-13;0.0;372.29;0.0;372.29
2025-02-12 22:00:00;101.29971;0.0;-5.2370299e-13;0.0;369.35;0.0;369.35
2025-02-12 23:00:00;101.29971;0.0;-5.2370299e-13;0.0;369.35;0.0;369.35
2025-02-13 00:00:00;101.29971;0.0;-5.2370299e-13;0.0;369.35;0.0;369.35
2025-02-13 01:00:00;106.21179;0.0;-5.2370299e-13;0.0;387.26;0.0;387.26
2025-02-13 02:00:00;106.21179;0.0;-5.2370299e-13;0.0;387.26;0.0;387.26
2025-02-13 03:00:00;106.21179;0.0;-5.2370299e-13;0.0;387.26;0.0;387.26
2025-02-13 04:00:00;118.29042;0.0;-5.2370299e-13;0.0;431.3;0.0;431.3
2025-02-13 05:00:00;118.29042;0.0;-5.2370299e-13;0.0;431.3;0.0;431.3
2025-02-13 06:00:00;118.29042;0.0;-5.2370299e-13;0.0;431.3;0.0;431.3
2025-02-13 07:00:00;132.23678;0.0;-5.2370299e-13;77.373;482.15;85.97;568.12
2025-02-13 08:00:00;132.23678;0.0;-5.2370299e-13;77.373;482.15;85.97;568.12
2025-02-13 09:00:00;132.13678;0.1;0.0;77.373;482.15;85.97;568.12
2025-02-13 10:00:00;130.53678;1.7;0.0;129.609;482.15;144.01;626.16
2025-02-13 11:00:00;127.90678;4.33;0.0;129.609;482.15;144.01;626.16
2025-02-13 12:00:00;125.15678;7.080000000000001;0.0;129.609;482.15;144.01;626.16
2025-02-13 13:00:00;125.20678;7.029999999999999;0.0;137.205;482.15;152.45;634.6
2025-02-13 14:00:00;126.00678;6.230000000000001;0.0;137.205;482.15;152.45;634.6
2025-02-13 15:00:00;127.38678;4.85;0.0;137.205;482.15;152.45;634.6
2025-02-13 16:00:00;128.80678;3.43;0.0;60.975;482.15;67.75;549.9
2025-02-13 17:00:00;128.70678;3.53;0.0;60.975;482.15;67.75;549.9
2025-02-13 18:00:00;131.06678;1.17;0.0;60.975;482.15;67.75;549.9
2025-02-13 19:00:00;132.23678;0.0;-5.2370299e-13;19.908;482.15;22.12;504.27
2025-02-13 20:00:00;132.23678;0.0;-5.2370299e-13;19.908;482.15;22.12;504.27
2025-02-13 21:00:00;132.23678;0.0;-5.2370299e-13;19.908;482.15;22.12;504.27
2025-02-13 22:00:00;132.23678;0.0;-5.2370299e-13;20.781;482.15;23.09;505.23999999999995
2025-02-13 23:00:00;132.23678;0.0;-5.2370299e-13;20.781;482.15;23.09;505.23999999999995
2025-02-14 00:00:00;132.23678;0.0;-5.2370299e-13;20.781;482.15;23.09;505.23999999999995
2025-02-14 01:00:00;132.23678;0.0;-5.2370299e-13;26.829;482.15;29.81;511.96
2025-02-14 02:00:00;132.23678;0.0;-5.2370299e-13;26.829;482.15;29.81;511.96
2025-02-14 03:00:00;132.23678;0.0;-5.2370299e-13;26.829;482.15;29.81;511.96
2025-02-14 04:00:00;132.23678;0.0;-5.2370299e-13;62.19;482.15;69.1;551.25
2025-02-14 05:00:00;132.23678;0.0;-5.2370299e-13;62.19;482.15;69.1;551.25
2025-02-14 06:00:00;132.23678;0.0;-5.2370299e-13;62.19;482.15;69.1;551.25
2025-02-14 07:00:00;132.23678;0.0;-5.2370299e-13;172.602;482.15;191.78;673.93
2025-02-14 08:00:00;132.23678;0.0;-5.2370299e-13;172.602;482.15;191.78;673.93
2025-02-14 09:00:00;131.53678;0.7000000000000002;0.0;172.602;482.15;191.78;673.93
2025-02-14 10:00:00;128.90678;3.3299999999999996;0.0;154.458;482.15;171.62;653.77
2025-02-14 11:00:00;121.43678;10.8;0.0;154.458;482.15;171.62;653.77
2025-02-14 12:00:00;117.43678;14.799999999999999;0.0;154.458;482.15;171.62;653.77
2025-02-14 13:00:00;117.63678;14.599999999999998;0.0;128.898;482.15;143.22;625.37
2025-02-14 14:00:00;123.50678;8.73;0.0;128.898;482.15;143.22;625.37
2025-02-14 15:00:00;124.95678;7.28;0.0;128.898;482.15;143.22;625.37
2025-02-14 16:00:00;127.38678;4.85;0.0;29.844;482.15;33.16;515.31
2025-02-14 17:00:00;128.75678;3.48;0.0;29.844;482.15;33.16;515.31
2025-02-14 18:00:00;131.36978;0.867;0.0;29.844;482.15;33.16;515.31
2025-02-14 19:00:00;130.42115;0.0;-5.2370299e-13;0.0;475.53;0.0;475.53000000000003
2025-02-14 20:00:00;130.42115;0.0;-5.2370299e-13;0.0;475.53;0.0;475.53000000000003
2025-02-14 21:00:00;130.42115;0.0;-5.2370299e-13;-8.1577002e-13;475.53;-9.0641114e-13;475.53000000000003
2025-02-14 22:00:00;125.00442;0.0;-5.2370299e-13;0.0;455.78;0.0;455.78000000000003
2025-02-14 23:00:00;125.00442;0.0;-5.2370299e-13;0.0;455.78;0.0;455.78000000000003
2025-02-15 00:00:00;125.00442;0.0;-5.2370299e-13;-1.0579649e-12;455.78;-1.1755165e-12;455.78000000000003
2025-02-15 01:00:00;131.2412;0.0;-5.2370299e-13;0.0;478.52;0.0;478.52
2025-02-15 02:00:00;131.2412;0.0;-5.2370299e-13;-1.0579649e-12;478.52;-1.1755165e-12;478.52
2025-02-15 03:00:00;131.2412;0.0;-5.2370299e-13;-2.1159297e-12;478.52;-2.351033e-12;478.52
2025-02-15 04:00:00;131.9488;0.0;-5.2370299e-13;0.0;481.1;0.0;481.09999999999997
2025-02-15 05:00:00;131.9488;0.0;-5.2370299e-13;-1.0579649e-12;481.1;-1.1755165e-12;481.09999999999997
2025-02-15 06:00:00;131.9488;0.0;-5.2370299e-13;-2.1159297e-12;481.1;-2.351033e-12;481.09999999999997
2025-02-15 07:00:00;132.23678;0.0;-5.2370299e-13;9.522;482.15;10.58;492.73
2025-02-15 08:00:00;132.23678;0.0;-5.2370299e-13;9.522;482.15;10.58;492.73
2025-02-15 09:00:00;131.03678;1.2;0.0;9.522;482.15;10.58;492.73
2025-02-15 10:00:00;121.0443;8.48;0.0;-2.0833747e-12;472.26;-2.3148607e-12;472.26
2025-02-15 11:00:00;105.00456;24.5;0.0;0.0;472.26;0.0;472.26
2025-02-15 12:00:00;85.301922;44.199999999999996;0.0;-1.021016e-12;472.26;-1.1344622e-12;472.26
2025-02-15 13:00:00;78.822869;49.6;0.0;0.0;468.31;0.0;468.30999999999995
2025-02-15 14:00:00;82.940957;45.5;0.0;-1.1203359e-12;468.31;-1.2448177e-12;468.30999999999995
2025-02-15 15:00:00;93.140957;35.3;0.0;-2.1783008e-12;468.31;-2.4203342e-12;468.30999999999995
2025-02-15 16:00:00;106.13678;26.099999999999998;0.0;15.408;482.15;17.12;499.27
2025-02-15 17:00:00;121.73678;10.5;0.0;15.408;482.15;17.12;499.27
2025-02-15 18:00:00;129.78678;2.45;0.0;15.408;482.15;17.12;499.27
2025-02-15 19:00:00;132.23678;0.0;-5.2370299e-13;12.087;482.15;13.43;495.58
2025-02-15 20:00:00;132.23678;0.0;-5.2370299e-13;12.087;482.15;13.43;495.58
2025-02-15 21:00:00;132.23678;0.0;-5.2370299e-13;12.087;482.15;13.43;495.58
2025-02-15 22:00:00;132.23678;0.0;-5.2370299e-13;18.045;482.15;20.05;502.2
2025-02-15 23:00:00;132.23678;0.0;-5.2370299e-13;18.045;482.15;20.05;502.2
2025-02-16 00:00:00;132.23678;0.0;-5.2370299e-13;18.045;482.15;20.05;502.2
2025-02-16 01:00:00;132.23678;0.0;-5.2370299e-13;10.881;482.15;12.09;494.24
2025-02-16 02:00:00;132.23678;0.0;-5.2370299e-13;10.881;482.15;12.09;494.24
2025-02-16 03:00:00;132.23678;0.0;-5.2370299e-13;10.881;482.15;12.09;494.24
2025-02-16 04:00:00;132.23678;0.0;-5.2370299e-13;29.763;482.15;33.07;515.22
2025-02-16 05:00:00;132.23678;0.0;-5.2370299e-13;29.763;482.15;33.07;515.22
2025-02-16 06:00:00;132.23678;0.0;-5.2370299e-13;29.763;482.15;33.07;515.22
2025-02-16 07:00:00;132.23678;0.0;-5.2370299e-13;29.781;482.15;33.09;515.24
2025-02-16 08:00:00;132.23678;0.0;-5.2370299e-13;29.781;482.15;33.09;515.24
2025-02-16 09:00:00;131.26978;0.9670000000000001;0.0;29.781;482.15;33.09;515.24
2025-02-16 10:00:00;106.2175;19.5;0.0;0.0;458.4;0.0;458.4
2025-02-16 11:00:00;85.699885;40.0;0.0;-2.0803414e-12;458.4;-2.3114904e-12;458.4
2025-02-16 12:00:00;36.69254;89.0;0.0;-9.9940995e-13;458.4;-1.1104555e-12;458.4
2025-02-16 13:00:00;0.0;128.0;12.478347;0.0;421.31;0.0;421.31
2025-02-16 14:00:00;0.0;127.00000000000001;11.465507;0.0;421.31;0.0;421.31
2025-02-16 15:00:00;3.5505104;112.0;0.0;0.0;421.31;0.0;421.31
2025-02-16 16:00:00;15.024379;103.0;0.0;0.0;430.33;0.0;430.33
2025-02-16 17:00:00;59.824379;58.2;0.0;0.0;430.33;0.0;430.33
2025-02-16 18:00:00;106.12438;11.9;0.0;0.0;430.33;0.0;430.33
2025-02-16 19:00:00;132.03678;0.2;0.0;19.908;482.15;22.12;504.27
2025-02-16 20:00:00;132.23678;0.0;-5.2370299e-13;19.908;482.15;22.12;504.27
2025-02-16 21:00:00;132.23678;0.0;-5.2370299e-13;19.908;482.15;22.12;504.27
2025-02-16 22:00:00;132.23678;0.0;-5.2370299e-13;27.153;482.15;30.17;512.32
2025-02-16 23:00:00;132.23678;0.0;-5.2370299e-13;27.153;482.15;30.17;512.32
2025-02-17 00:00:00;132.23678;0.0;-5.2370299e-13;27.153;482.15;30.17;512.32
2025-02-17 01:00:00;132.23678;0.0;-5.2370299e-13;49.437;482.15;54.93;537.08
