,time,temp_air,ghi,wind_meridional,wind_zonal,wind_speed,precipitation,latitude,longitude,nuts_id,profil
6757,2025-10-09 14:00:00,287.5458374023437,545407.4375,-1.0393898487091064,2.4454095363616943,2.6594598293304443,,50.845454545454544,6.454545454545454,DEA26,0.2127186330342579
6758,2025-10-09 15:00:00,287.2950439453125,285468.53125,-1.2464572191238403,2.063992500305176,2.413879632949829,,50.845454545454544,6.454545454545454,DEA26,0.11133782117116313
6759,2025-10-09 16:00:00,286.8910217285156,146014.0,-1.0238841772079468,1.319360852241516,1.6858925819396973,,50.845454545454544,6.454545454545454,DEA26,0.05694806551636754
6760,2025-10-09 17:00:00,286.5561218261719,24227.818359375,-0.3019654452800751,0.9947468042373656,1.0877760648727417,,50.845454545454544,6.454545454545454,DEA26,0.009449281488407549
6761,2025-10-09 18:00:00,286.1980895996094,0.0,0.2830369174480438,1.1018551588058472,1.143350601196289,,50.845454545454544,6.454545454545454,DEA26,0.0
6762,2025-10-09 19:00:00,285.6665344238281,0.0,0.1161693260073661,1.6413795948028564,1.6458499431610107,,50.845454545454544,6.454545454545454,DEA26,0.0
6763,2025-10-09 20:00:00,285.29425048828125,0.0,-0.2706676721572876,1.8347487449646,1.8556522130966189,,50.845454545454544,6.454545454545454,DEA26,0.0
6764,2025-10-09 21:00:00,285.1697998046875,0.0,-0.5312643051147461,1.8048900365829468,1.8822628259658811,,50.845454545454544,6.454545454545454,DEA26,0.0
6765,2025-10-09 22:00:00,284.9728698730469,0.0,-0.3967687487602234,1.822838544845581,1.8679386377334597,,50.845454545454544,6.454545454545454,DEA26,0.0
6766,2025-10-09 23:00:00,284.623291015625,0.0,-0.0685591250658035,1.8846088647842407,1.886112689971924,,50.845454545454544,6.454545454545454,DEA26,0.0
6767,2025-10-10 00:00:00,284.0992736816406,0.0,-0.2007238268852234,2.001593828201294,2.012615203857422,,50.845454545454544,6.454545454545454,DEA26,0.0
6768,2025-10-10 01:00:00,283.8132629394531,0.0,-0.115054041147232,1.9759507179260252,1.992054104804993,,50.845454545454544,6.454545454545454,DEA26,0.0
6769,2025-10-10 02:00:00,283.83038330078125,0.0,0.2572201788425445,2.0094645023345947,2.036289930343628,,50.845454545454544,6.454545454545454,DEA26,0.0
6770,2025-10-10 03:00:00,284.0671691894531,0.0,0.3990395367145538,2.123221635818481,2.162447214126587,,50.845454545454544,6.454545454545454,DEA26,0.0
6771,2025-10-10 04:00:00,284.2662048339844,0.0,0.4330527484416961,2.203543901443481,2.2471392154693604,,50.845454545454544,6.454545454545454,DEA26,0.0
6772,2025-10-10 05:00:00,284.41046142578125,0.0,0.3376201391220093,2.251205444335937,2.2782320976257324,,50.845454545454544,6.454545454545454,DEA26,0.0
6773,2025-10-10 06:00:00,284.4393005371094,402.0,0.2627882659435272,2.147650957107544,2.1664607524871826,,50.845454545454544,6.454545454545454,DEA26,0.00015678717340515122
