time,el_price_eur_kwh,heat_demand_kw,PV_kw,COP,gas_price,solar_q_Wm2,cop_wshp,profil,solar_profil,cop_s_3
2025-07-08 19:00:00,0.1227699999999999,0.4,40.0,3.038881591796876,0.1199,0.0,3.671680226775148,0.0744347654203548,0.0744347654203548,3.677840883228258
2025-07-08 20:00:00,0.12334,2.63,65.3,3.0124350585937485,0.1199,0.0,3.670665318007197,0.0089158787635868,0.0089158787635868,3.6496811089202983
2025-07-08 21:00:00,0.11665,2.63,38.8,2.983425048828126,0.1199,0.0,3.6696566334845695,0.0,0.0,3.645882395469079
2025-07-08 22:00:00,0.10095,2.63,16.4,2.9631467285156257,0.1199,0.0,3.668689640507728,0.0,0.0,3.645882395469079
2025-07-08 23:00:00,0.09715,4.9,3.05,2.9380551757812507,0.1199,0.0,3.667762595359496,0.0,0.0,3.645882395469079
2025-07-09 00:00:00,0.08685,4.9,0.1,2.911889404296876,0.1199,0.0,3.6668738289,0.0,0.0,3.645882395469079
2025-07-09 01:00:00,0.08386,4.9,0.0,2.9090500488281257,0.1199,0.0,3.6660217432450857,0.0,0.0,3.645882395469079
2025-07-09 02:00:00,0.08465,6.76,0.0,2.9031076660156256,0.1199,0.0,3.665204808603127,0.0,0.0,3.645882395469079
2025-07-09 03:00:00,0.0851,6.76,0.0,2.9114829101562507,0.1199,0.0,3.664421560261877,0.0,0.0,3.645882395469079
2025-07-09 04:00:00,0.09615,6.76,0.0,2.9041086425781257,0.1199,0.0,3.663681486949629,0.0027268274691347,0.0027268274691347,3.647043352234385
2025-07-09 05:00:00,0.11366,3.05,0.0,2.914477294921876,0.1199,0.0,3.663147586116152,0.0467276113425379,0.0467276113425379,3.6658795976926273
2025-07-09 06:00:00,0.11646,3.05,0.0,2.946329101562501,0.1199,0.0,3.6630513836303855,0.1508684454210491,0.1508684454210491,3.7112459425036053
