,el_price_eur_kwh,heat_demand_kw,pv_power_kw,cop_t
1929,0.0,118.66,1.303490522484267,3.722708007812503
1930,-0.00186,73.28,1.5828043033216241,3.7817888183593777
1931,-0.00631,73.28,2.1428705075554926,3.857982666015628
1932,-0.0151799999999999,73.28,2.6847784630478913,3.8844011230468776
1933,-0.01504,59.84,2.3283312398376013,3.928401367187503
1934,-0.00679,59.84,2.711621298585633,3.930902587890628
1935,-0.00151,59.84,1.9068591530498487,3.924779541015628
1936,0.00101,77.32,1.2793640151205592,3.8903044433593776
1937,0.03499,77.32,0.6098932359359228,3.795928222656253
1938,0.06003,77.32,0.08128651791375789,3.7088103027343777
1939,0.05095,114.08,0.0,3.669021484375002
1940,0.04215,114.08,0.0,3.6517070312500026
1941,0.03612,114.08,0.0,3.5960173339843777
1942,0.03714,144.18,0.0,3.605740234375003
1943,0.03569,144.18,0.0,3.5972185058593777
1944,0.0136899999999999,144.18,0.0,3.624702636718753
1945,0.01901,165.94,0.0,3.679956542968753
1946,0.0236499999999999,165.94,0.0,3.691342041015628
1947,0.0234899999999999,165.94,0.0,3.731112548828128
1948,0.02482,178.2,0.0,3.7126481933593776
1949,0.02501,178.2,0.0,3.7267363281250026
1950,0.02484,178.2,0.0,3.926731445312503
1951,0.02426,162.62,0.47082320521218834,3.985607177734378
1952,0.01899,162.62,0.6165596688996643,4.0
1953,0.02309,162.62,2.056401169227004,4.0
1954,0.0137799999999999,134.36,2.322272062089897,4.0
1955,0.0096,134.36,3.0664548526936946,4.0
1956,0.01349,134.36,3.6090431494191395,4.0
1957,0.00501,96.05,3.3938524402375143,4.0
1958,0.01146,96.05,3.7465050794501114,4.0
1959,0.0425,96.05,3.007613412060545,4.0
1960,0.08442,95.45,1.2355766138054776,4.0
1961,0.12423,95.45,0.5207423007968729,3.901722900390628
1962,0.14,95.45,0.051640317806517615,3.750199462890628
1963,0.14251,136.67,0.0,3.685922119140628
1964,0.14058,136.67,0.0,3.6255595703125034
1965,0.13,136.67,0.0,3.5579423828125027
1966,0.12647,159.87,0.0,3.466730224609378
1967,0.11424,159.87,0.0,3.3406547851562527
1968,0.11045,159.87,0.0,3.2298649902343777
1969,0.10729,200.85,0.0,3.153451416015628
1970,0.10191,200.85,0.0,3.115958740234378
1971,0.09894,200.85,0.0,3.096274902343753
1972,0.10199,254.08,0.0,3.093832275390628
1973,0.11982,254.08,0.0,3.0867351074218776
1974,0.1415,254.08,0.0,3.1901201171875027
1975,0.16428,262.35,0.739702917738101,3.307787353515628
1976,0.16186,262.35,2.236205704605332,3.4224736328125025
1977,0.13538,262.35,3.539878963573316,3.4403923339843776
1978,0.11116,142.05,3.150050879875938,3.496854736328128
1979,0.10736,142.05,3.7068641553677204,3.5635673828125025
1980,0.10075,142.05,4.576740388510752,3.573330566406253
1981,0.10087,80.2,4.158849697445609,3.4661259765625028
1982,0.10657,80.2,4.269001334686413,3.458164550781246
1983,0.11585,80.2,3.214473788978487,3.343207275390628
1984,0.1309499999999999,107.02,2.1325668443075805,3.196840087890628
1985,0.15415,107.02,0.7466309647515977,3.1278459472656275
1986,0.21199,107.02,0.11574781613334235,3.0819047851562527
1987,0.193,137.76,0.0,3.0628837890625027
1988,0.16184,137.76,0.0,3.057518798828128
1989,0.13855,137.76,0.0,3.0220439453125025
1990,0.12558,206.06,0.0,3.043815185546878
1991,0.11516,206.06,0.0,3.0342570800781274
1992,0.10207,206.06,0.0,3.015199462890628
1993,0.10176,252.32,0.0,3.0072856445312457
1994,0.1002,252.32,0.0,2.9838591308593774
1995,0.10267,252.32,0.0,2.9744951171875025
1996,0.10196,308.12,0.0,2.9616374511718777
1997,0.10739,308.12,0.0,2.9714299316406274
1998,0.13605,308.12,0.0,3.0358830566406274
1999,0.14213,429.15,0.517935167554732,3.1277067871093776
2000,0.13336,429.15,1.3237245956839823,3.229000732421877
2001,0.1064099999999999,429.15,1.6300940480303838,3.332631103515628
2002,0.09203,338.1,2.1587133384961685,3.4608452148437525
2003,0.0788,338.1,3.071621022596006,3.5743193359375027
2004,0.06845,338.1,3.7462326770238503,3.617953369140628
2005,0.06923,204.08,3.7229985991237835,3.5529143066406275
2006,0.0817,204.08,4.334732137985436,3.5174833984375025
2007,0.09552,204.08,3.065014365915923,3.428358642578128
2008,0.10884,133.3,1.8730196373394095,3.374401123046878
2009,0.13881,133.3,1.1458273117635525,3.2953837890625026
2010,0.1611399999999999,133.3,0.1432501083015361,3.1900578613281274
2011,0.16636,166.15,0.0,3.179507324218753
2012,0.1485999999999999,166.15,0.0,3.1503642578125026
2013,0.12236,166.15,0.0,3.092872802734377
2014,0.11483,226.22,0.0,3.0559660644531275
2015,0.10205,226.22,0.0,3.0161845703125025
2016,0.10102,226.22,0.0,2.9772636718750025
2017,0.0979599999999999,255.29,0.0,2.945084716796877
2018,0.09736,255.29,0.0,2.9023808593750027
2019,0.09739,255.29,0.0,2.8842790527343776
2020,0.09572,275.55,0.0,2.8120622558593777
2021,0.09885,275.55,0.0,2.7950577799479177
2022,0.1287599999999999,275.55,0.021127706733454658,2.9605461425781274
2023,0.14195,391.15,0.6598250492778914,3.2117741699218776
2024,0.13709,391.15,2.019326832056153,3.396879150390628
2025,0.11186,391.15,3.604094311992795,3.5388261718750025
2026,0.1,341.11,4.474055909796826,3.672782470703128
2027,0.09639,341.11,5.0997704780432676,3.777712890625003
2028,0.09481,341.11,5.14183567824372,3.862336914062503
2029,0.0845,305.51,5.197735077325567,3.888770019531246
2030,0.09079,305.51,3.916995637735716,3.891271240234378
2031,0.09436,305.51,3.088256880806231,3.874861328125003
2032,0.10145,212.68,2.8275116854722335,3.750833007812503
2033,0.13516,212.68,1.609773549435115,3.532260009765628
2034,0.162,212.68,0.20043963228207493,3.4476616210937525
2035,0.16954,225.1,0.0,3.396282226562503
2036,0.15327,225.1,0.0,3.340511962890628
2037,0.1294,225.1,0.0,3.269727050781246
2038,0.12027,258.78,0.0,3.2061748046875027
2039,0.1089099999999999,258.78,0.0,3.175548583984378
2040,0.10493,258.78,0.0,3.1481560058593776
2041,0.09898,288.31,0.0,3.1376970214843776
2042,0.0978,288.31,0.0,3.1431755371093777
2043,0.09885,288.31,0.0,3.1475261230468776
2044,0.0970699999999999,368.69,0.0,3.150726806640628
2045,0.1049,368.69,0.0,3.199454833984378
2046,0.12983,368.69,0.014341990187832733,3.288802978515628
2047,0.14,418.11,0.665707117499303,3.518080322265628
2048,0.1235,418.11,1.7463557042597055,3.663363525390628
2049,0.08992,418.11,1.6501340058910479,3.735895263671878
2050,0.07761,287.84,1.5516432336874397,3.859407226562503
2051,0.04548,287.84,2.255262643276773,4.0
2052,0.02481,287.84,4.239726215281899,4.0
2053,0.00667,165.97,3.946300179472421,4.0
2054,0.03034,165.97,2.596546156113461,4.0
2055,0.07493,165.97,1.4667949938527511,4.0
2056,0.0937399999999999,122.98,1.2934596407407153,4.0
2057,0.12725,122.98,1.0943356974620593,4.0
2058,0.1579,122.98,0.1927848518288132,3.947437011718753
2059,0.1707,185.71,0.0,3.8458903808593776
2060,0.14161,185.71,0.0,3.7577214355468778
2061,0.12442,185.71,0.0,3.691642333984378
2062,0.1130999999999999,237.01,0.0,3.602374755859377
2063,0.10091,237.01,0.0,3.5438212890625027
2064,0.09,237.01,0.0,3.534028808593753
2065,0.0793799999999999,302.31,0.0,3.5367497558593777
2066,0.0790199999999999,302.31,0.0,3.4976237792968776
2067,0.0793799999999999,302.31,0.0,3.4569157714843777
2068,0.07984,332.51,0.0,3.4236931152343777
2069,0.10351,332.51,0.0,3.4431865234375025
2070,0.12852,332.51,0.0,3.5713603515625025
2071,0.1222,367.1,0.27903436025703465,3.630679199218753
2072,0.10208,367.1,0.6081348149719112,3.669340087890628
2073,0.07557,367.1,1.3746899035396334,3.619806396484378
2074,0.02577,159.53,1.143831784905352,3.5733195800781274
2075,0.0016799999999999,159.53,1.0564198779868101,3.571459228515628
2076,-1e-05,159.53,1.4344140407155113,3.596145507812502
2077,-3e-05,99.05,1.7420020640684177,3.696146728515628
2078,0.01448,99.05,1.995508869562702,3.745288574218753
2079,0.0701,99.05,1.2131925735552886,3.754491455078128
2080,0.1041899999999999,140.01,0.8385183245561044,3.735950195312503
2081,0.132,140.01,0.8383965255828624,3.594871093750003
2082,0.16599,140.01,0.16965294434106554,3.5259135742187526
2083,0.1659,192.09,0.0,3.423041259765628
2084,0.14803,192.09,0.0,3.3465764160156275
2085,0.12456,192.09,0.0,3.310640136718753
2086,0.11794,217.79,0.0,3.2797319335937525
2087,0.11012,217.79,0.0,3.2647905273437527
2088,0.11362,217.79,0.0,3.2455095214843777
2089,0.10391,250.2,0.0,3.227631103515628
2090,0.09654,250.2,0.0,3.2001433105468777
2091,0.09622,250.2,0.0,3.1754130859375027
2092,0.0965,266.29,0.0,3.164708740234378
2093,0.0927399999999999,266.29,0.0,3.211730224609377
2094,0.09673,266.29,0.07022819409616762,3.3794841308593777
2095,0.09844,247.18,0.5415010215262274,3.457695800781246
2096,0.09186,247.18,0.5845697356671615,3.533157226562502
2097,0.07614,247.18,0.9106030460842087,3.5238811035156274
2098,0.06567,174.53,1.639438009513184,3.4462846679687527
2099,0.06534,174.53,1.086491914662871,3.560070068359378
2100,0.06533,174.53,2.3415982218600586,3.7750322265625034
2101,0.00206,138.68,5.145902258453182,3.9108562011718777
2102,0.00394,138.68,6.102075988041672,3.900239746093753
2103,0.02527,138.68,4.196624723677858,3.854283935546878
2104,0.06626,147.27,2.0832764186501733,3.779467041015628
2105,0.1001,147.27,1.0331183993457618,3.665941650390628
2106,0.1469099999999999,147.27,0.24590172405416189,3.6107243652343777
2107,0.15222,213.89,0.0,3.5777763671875027
2108,0.12107,213.89,0.0,3.5666875000000027
2109,0.10042,213.89,0.0,3.5527019042968777
2110,0.08275,272.29,0.0,3.5451726074218777
2111,0.06827,272.29,0.0,3.569968750000003
2112,0.04631,272.29,0.0,3.586100341796877
2113,0.01589,283.26,0.0,3.604059326171878
2114,0.0050999999999999,283.26,0.0,3.552269775390628
2115,0.0012,283.26,0.0,3.4612553710937526
2116,8.999999999999999e-05,283.26,0.0,3.3487114257812456
2117,3e-05,269.25,0.0,3.360356933593753
2118,0.0,269.25,0.0,3.633451416015628
2119,-1e-05,269.25,0.15917538184964622,3.770374023437503
2120,-4e-05,280.32,0.522235226950548,3.8383208007812457
2121,-0.00347,280.32,0.7714749422094878,4.0
2122,-0.01134,280.32,2.4681779050556427,4.0
2123,-0.0185,204.31,1.602835291469667,4.0
2124,-0.02576,204.31,1.8866222663582135,4.0
2125,-0.02607,204.31,2.28433816816732,4.0
2126,-0.01296,141.77,2.7911795843348535,4.0
2127,-0.00401,141.77,2.543185861768783,4.0
2128,-1e-05,141.77,2.1132237215487844,4.0
2129,0.01441,164.7,0.5035373961805708,3.878230468750002
2130,0.0608299999999999,164.7,0.0580379336724578,3.833083984375002
2131,0.05886,164.7,0.0,3.7719414062500025
2132,0.05001,206.93,0.0,3.731698486328128
2133,0.06171,206.93,0.0,3.690961181640628
2134,0.05644,206.93,0.0,3.626943847656253
2135,0.0655699999999999,223.92,0.0,3.6283208007812457
2136,0.06325,223.92,0.0,3.531161376953128
2137,0.06441,223.92,0.0,3.5211748046875027
2138,0.06722,256.3,0.0,3.478145019531246
2139,0.06897,256.3,0.0,3.454875976562503
2140,0.088,256.3,0.0,3.447504150390628
2141,0.1092699999999999,346.53,0.0,3.513656494140628
2142,0.14354,346.53,0.04509787056447169,3.879120361328128
2143,0.17423,346.53,0.7551187142704859,4.0
2144,0.1331699999999999,408.11,1.6806278719344734,4.0
2145,0.1102699999999999,408.11,2.3174310095335335,4.0
2146,0.09904,408.11,4.548437655752801,4.0
2147,0.08354,327.89,4.208053626970382,4.0
2148,0.0741,327.89,2.6250071753061235,4.0
2149,0.0735799999999999,327.89,2.6528778145074736,4.0
2150,0.06955,202.87,2.827228593925196,4.0
2151,0.0762399999999999,202.87,1.285636857320917,4.0
2152,0.10083,202.87,0.8639914975159811,4.0
2153,0.13157,159.3,0.5882024646399663,3.892908203125003
2154,0.18396,159.3,0.14222439191854827,3.6599467773437526
2155,0.17273,159.3,0.0,3.6166386718750023
2156,0.13503,219.88,0.0,3.6214470214843777
2157,0.11525,219.88,0.0,3.5301689453125027
2158,0.10234,219.88,0.0,3.4015776367187525
2159,0.10156,265.33,0.0,3.2465642089843776
2160,0.09502,265.33,0.0,3.1704948730468776
2161,0.0929099999999999,265.33,0.0,3.1840922851562525
2162,0.0935,339.33,0.0,3.2343547363281275
2163,0.09143,339.33,0.0,3.315470458984377
2164,0.10071,339.33,0.0,3.3719365234375025
2165,0.12946,450.13,0.0,3.4140068359375024
2166,0.17996,450.13,0.07325102479103444,3.667318603515628
2167,0.15937,450.13,0.9932681621605725,3.9424199218750022
2168,0.10847,433.09,2.434584245993121,4.0
2169,0.08617,433.09,3.4990286110059867,4.0
2170,0.07026,433.09,4.469024531478643,4.0
2171,0.0531499999999999,241.37,5.476816318160885,4.0
2172,0.01157,241.37,5.010574563365126,4.0
2173,0.01089,241.37,2.7280264402808743,4.0
2174,0.0266999999999999,171.82,1.700316465958344,4.0
2175,0.06523,171.82,0.9592954504594918,4.0
2176,0.0828,171.82,0.954514762998704,4.0
2177,0.12239,136.06,0.47237864988579004,4.0
2178,0.15572,136.06,0.19510860857912052,3.995403320312503
2179,0.138,136.06,0.0,3.946309082031246
2180,0.1109,189.84,0.0,3.8793767089843776
2181,0.09564,189.84,0.0,3.781448242187503
2182,0.07945,189.84,0.0,3.6979265136718777
2183,0.06806,258.23,0.0,3.643687011718753
2184,0.06693,258.23,0.0,3.6010161132812457
2185,0.0668,258.23,0.0,3.586385986328128
2186,0.06797,284.35,0.0,3.546908447265628
2187,0.0689,284.35,0.0,3.5265397949218777
2188,0.08218,284.35,0.0,3.5330913085937525
2189,0.11384,390.28,0.0,3.5736381835937525
2190,0.15031,390.28,0.0,3.5914689941406275
2191,0.1247,390.28,0.2442115864105525,3.615697509765628
2192,0.08474,353.07,0.28945636293924354,3.6509489746093777
2193,0.04838,353.07,0.6870354393391971,3.719866210937503
2194,0.0,353.07,1.288529874359665,3.695546142578128
2195,-0.00492,144.45,0.8257517216703416,3.7245720214843776
2196,-0.0200599999999999,144.45,1.346706325872112,3.812740966796878
2197,-0.02102,144.45,2.005887418430676,3.907336914062503
2198,-0.01,81.46,2.211670257666874,3.9769829101562526
2199,-0.00173,81.46,2.1317011865198063,3.968900634765628
2200,0.01537,81.46,1.4466985667287,3.911738769531246
2201,0.08884,71.41,0.8267858352169245,3.8269755859375034
2202,0.12535,71.41,0.16824067512655838,3.7936577148437527
2203,0.114,71.41,0.0,3.736254150390628
2204,0.0960699999999999,107.57,0.0,3.699036132812503
2205,0.08263,107.57,0.0,3.641621582031246
2206,0.07143,107.57,0.0,3.5809331054687528
2207,0.067,143.12,0.0,3.547985107421878
2208,0.067,143.12,0.0,3.514242431640628
2209,0.067,143.12,0.0,3.483927490234377
2210,0.06895,174.08,0.0,3.4578935546875025
2211,0.071,174.08,0.0,3.453180419921878
2212,0.08622,174.08,0.0,3.464613525390628
2213,0.12971,240.92,0.0,3.487069580078128
2214,0.16277,240.92,0.11555229158449223,3.619941894531246
2215,0.1333,240.92,0.6718198630589479,3.710249511718753
2216,0.07911,220.29,1.882518903040618,3.801205322265628
2217,0.04047,220.29,2.2862965401124216,3.871085693359378
2218,-0.00016,220.29,2.1192577582063294,3.865834228515628
2219,-0.0011899999999999,92.61,2.7163335178144155,3.8896159667968777
2220,-0.0084,92.61,3.8006545211022744,3.818270751953128
2221,-0.0058499999999999,92.61,1.6914973342219584,3.822852050781246
2222,-0.00027,38.17,1.4697458527433298,3.8409355468750026
2223,0.01609,38.17,1.107453977833509,3.880112792968753
2224,0.075,38.17,0.9893211431256808,3.913177978515628
2225,0.138,33.95,0.9844935691573922,3.884232666015628
2226,0.16348,33.95,0.21748565653459606,3.8350908203125034
2227,0.15588,33.95,0.0,3.741626464843753
2228,0.13703,75.23,0.0,3.681271240234378
2229,0.1132099999999999,75.23,0.0,3.7071989746093776
2230,0.10463,75.23,0.0,3.734320556640628
2231,0.10834,119.64,0.0,3.744534179687503
2232,0.10304,119.64,0.0,3.747083007812503
2233,0.10289,119.64,0.0,3.7422966308593777
2234,0.10361,168.5,0.0,3.7192692871093778
2235,0.10595,168.5,0.0,3.684622070312503
2236,0.11255,168.5,0.0,3.6563798828125034
2237,0.15267,262.33,0.0,3.628851806640628
2238,0.18017,262.33,0.0,3.667201416015628
2239,0.1394,262.33,0.27487616055458386,3.7278093261718777
2240,0.09568,220.92,0.6387765651780084,3.820482666015628
2241,0.065,220.92,1.3730435776654981,3.906124755859378
2242,0.00782,220.92,1.7942859868953576,3.896716796875003
2243,0.0,59.88,1.1322397827999549,3.915052978515628
2244,-0.00131,59.88,1.0089412594207414,3.900631591796878
2245,-0.00121,59.88,0.5402720490280016,3.9228386230468777
2246,-0.00013,25.57,0.48051282104036697,4.0
2247,0.0297,25.57,0.8178453832918164,4.0
2248,0.07987,25.57,1.7941710408889777,4.0
2249,0.12635,24.5,1.0404761904160316,3.984980957031246
2250,0.1676399999999999,24.5,0.20710978576937242,3.901038085937503
2251,0.15599,24.5,0.0,3.818988525390628
2252,0.12067,71.31,0.0,3.743186523437503
2253,0.10615,71.31,0.0,3.6960075683593776
2254,0.09697,71.31,0.0,3.661389648437503
2255,0.10923,121.5,0.0,3.629020263671878
2256,0.10276,121.5,0.0,3.677045166015628
2257,0.09939,121.5,0.0,3.739681884765628
2258,0.0994,166.21,0.0,3.757823974609378
2259,0.09831,166.21,0.0,3.794327880859378
2260,0.0975,166.21,0.0,3.8451433105468777
2261,0.10298,216.9,0.0,3.866390869140628
2262,0.1059,216.9,0.0010264619940614382,3.919857666015628
2263,0.0983,216.9,0.05101479529165156,3.957646972656253
2264,0.0571599999999999,173.11,0.10753749961512532,3.964055664062503
2265,0.00066,173.11,0.1929233524085121,4.0
2266,-0.00094,173.11,1.7731884706414736,4.0
2267,-0.02409,90.38,3.3932270186262747,4.0
2268,-0.0477299999999999,90.38,3.8149325966097054,4.0
2269,-0.0491,90.38,3.117671708915959,4.0
2270,-0.02991,61.61,3.779530119895689,4.0
2271,-0.0043,61.61,3.146971187963999,4.0
2272,0.0,61.61,1.4507493315882447,4.0
2273,0.07,71.2,1.077451555808214,4.0
2274,0.0994,71.2,0.2093575276060576,4.0
2275,0.0989,71.2,0.0,3.999545166015628
2276,0.08425,158.72,0.0,3.933634521484378
2277,0.0789899999999999,158.72,0.0,3.8564665527343776
2278,0.06875,158.72,0.0,3.889154541015628
2279,0.07045,220.15,0.0,3.955706054687503
2280,0.061,220.15,0.0,3.991810791015628
2281,0.06272,220.15,0.0,4.0
2282,0.06828,258.17,0.0,3.9909062500000023
2283,0.06995,258.17,0.0,3.950256835937503
2284,0.07743,258.17,0.0,3.9514946289062527
2285,0.07654,306.31,0.0,3.968856689453128
2286,0.07811,306.31,0.15671993974292078,4.0
2287,0.04179,306.31,0.8468233476292096,4.0
2288,0.0001,300.28,1.5416485832605755,4.0
2289,-0.002,300.28,2.5444793286758465,4.0
2290,-0.0275599999999999,300.28,3.494221611787615,4.0
2291,-0.06001,216.02,2.800145025027529,4.0
2292,-0.10631,216.02,2.665988112211854,4.0
2293,-0.1145699999999999,216.02,1.1820168264789055,4.0
2294,-0.07,148.71,1.9580822493076224,4.0
2295,-0.0189499999999999,148.71,1.8089212880860157,4.0
2296,0.00176,148.71,1.5148303728667953,4.0
2297,0.11241,143.01,0.9056593684462617,4.0
2298,0.13156,143.01,0.25388875075954676,4.0
2299,0.1329,143.01,0.0,4.0
2300,0.12138,228.96,0.0,4.0
2301,0.11184,228.96,0.0,4.0
2302,0.10003,228.96,0.0,4.0
2303,0.08671,292.08,0.0,4.0
2304,0.085,292.08,0.0,4.0
2305,0.08173,292.08,0.0,4.0
2306,0.08353,353.31,0.0,4.0
2307,0.08545,353.31,0.0,4.0
2308,0.09874,353.31,0.0,4.0
2309,0.1311,466.1,0.0,4.0
2310,0.17597,466.1,0.17716274034823118,4.0
2311,0.14461,466.1,1.276051095591682,4.0
2312,0.1071,454.1,2.7347294263144626,4.0
2313,0.08337,454.1,4.231985804214671,4.0
2314,0.065,454.1,5.1519606663350075,4.0
2315,0.0118,302.06,6.376902803439717,4.0
2316,0.00219,302.06,6.828479889243357,4.0
2317,0.00394,302.06,6.733174845256367,4.0
2318,0.06098,177.27,6.040965862585748,4.0
2319,0.072,177.27,4.691267813884195,4.0
2320,0.10243,177.27,2.968266780596978,4.0
2321,0.1276,128.02,1.374646461357217,4.0
2322,0.16845,128.02,0.41886343755774036,4.0
2323,0.16505,128.02,0.0,4.0
2324,0.1382,185.2,0.0,4.0
2325,0.12102,185.2,0.0,4.0
2326,0.10521,185.2,0.0,4.0
2327,0.09493,255.26,0.0,4.0
2328,0.0878299999999999,255.26,0.0,4.0
2329,0.08906,255.26,0.0,4.0
2330,0.0899,331.33,0.0,4.0
2331,0.09162,331.33,0.0,4.0
2332,0.10573,331.33,0.0,4.0
2333,0.1429699999999999,466.09,0.0,4.0
2334,0.18055,466.09,0.09069339484573731,4.0
2335,0.13677,466.09,0.8767318657310093,4.0
2336,0.0912999999999999,409.1,2.184277462377357,4.0
2337,0.07647,409.1,3.7639734000236684,4.0
2338,0.06109,409.1,4.9248175594462165,4.0
2339,0.01957,154.97,5.778749330818326,4.0
2340,0.0168299999999999,154.97,6.2037163059313025,4.0
2341,0.02859,154.97,5.898291112510908,4.0
2342,0.05747,121.32,3.0231893214861896,4.0
2343,0.0733299999999999,121.32,1.23065987166004,4.0
2344,0.09034,121.32,0.8879432742332848,4.0
2345,0.11826,82.6,0.7171005771494696,4.0
2346,0.1804,82.6,0.15988788232817325,4.0
2347,0.17131,82.6,0.0,4.0
2348,0.14,145.48,0.0,4.0
2349,0.12047,145.48,0.0,4.0
2350,0.10512,145.48,0.0,4.0
2351,0.10499,215.77,0.0,4.0
2352,0.0959899999999999,215.77,0.0,4.0
2353,0.09467,215.77,0.0,4.0
2354,0.09445,275.26,0.0,3.939413330078128
2355,0.09579,275.26,0.0,3.928855468750003
2356,0.10945,275.26,0.0,3.930133544921878
2357,0.15268,386.1,0.0,3.947825195312503
2358,0.17556,386.1,0.1015306981938999,4.0
2359,0.13156,386.1,1.213321278037504,4.0
2360,0.09951,382.08,2.4683635581684586,4.0
2361,0.0827099999999999,382.08,3.9909232915748043,4.0
2362,0.05969,382.08,5.309712216194124,4.0
2363,0.0136099999999999,191.33,5.9013430294025,4.0
2364,0.0067199999999999,191.33,5.001381022992136,4.0
2365,0.0132699999999999,191.33,5.160464457312608,4.0
2366,0.03487,119.25,3.8784793960717274,4.0
2367,0.06298,119.25,2.8241902437430166,4.0
2368,0.0835,119.25,3.0736790636254727,4.0
2369,0.10348,104.81,1.5999845547952227,4.0
2370,0.13157,104.81,0.4934627608699524,4.0
2371,0.13873,104.81,0.0,4.0
2372,0.11123,165.73,0.0,4.0
2373,0.10194,165.73,0.0,4.0
2374,0.09851,165.73,0.0,4.0
2375,0.0929,268.01,0.0,4.0
2376,0.0895499999999999,268.01,0.0,4.0
2377,0.0889,268.01,0.0,4.0
2378,0.08792,296.28,0.0,4.0
2379,0.09,296.28,0.0,4.0
2380,0.09754,296.28,0.0,4.0
2381,0.13244,342.08,0.0,3.866782714843753
2382,0.17059,342.08,0.14346085933709327,3.851211425781246
2383,0.13544,342.08,0.2520886952406402,3.867734863281246
2384,0.1024,369.15,1.6126805448813917,3.868060791015628
2385,0.08571,369.15,2.3705142641155956,3.8848808593750026
2386,0.06634,369.15,2.7327181441949047,3.915950195312503
2387,0.03495,325.11,2.6140656576532235,3.981644775390628
2388,0.00218,325.11,2.797257032221024,4.0
2389,8e-05,325.11,3.2136086294437805,4.0
2390,0.0011799999999999,220.18,2.896907964772437,4.0
2391,0.0544399999999999,220.18,2.688470992677681,4.0
2392,0.07,220.18,2.805379687821636,4.0
2393,0.10168,137.22,1.330029523875317,3.892552978515628
2394,0.14042,137.22,0.2986678703634487,3.7395720214843777
2395,0.13717,137.22,0.0,3.694399902343753
2396,0.09756,177.44,0.0,3.626379882812503
2397,0.0920499999999999,177.44,0.0,3.581262695312503
2398,0.08111,177.44,0.0,3.5339116210937527
2399,0.0653199999999999,245.96,0.0,3.4848759765625026
2400,0.06075,245.96,0.0,3.461903564453128
2401,0.05844,245.96,0.0,3.4224846191406275
2402,0.05843,294.34,0.0,3.3842924804687526
2403,0.06193,294.34,0.0,3.3626640625000026
2404,0.07199,294.34,0.0,3.341427490234378
2405,0.0942,399.11,0.0,3.3644511718750025
2406,0.1114,399.11,0.3436303085141559,3.504094726562503
2407,0.0859,399.11,1.5281791182766757,3.675616943359378
2408,0.05889,352.12,2.810090691834307,3.7971696777343777
2409,0.01131,352.12,3.3232884678696397,3.908153564453128
2410,0.0,352.12,4.036417296236403,4.0
2411,-0.003,163.27,4.963493503788513,4.0
2412,-0.00499,163.27,3.221159242187053,4.0
2413,-0.00361,163.27,3.557969841993882,4.0
2414,-0.0001,77.0,3.4416429359602883,4.0
2415,0.0,77.0,3.4177517071817856,4.0
2416,0.07015,77.0,2.9950457022483987,4.0
2417,0.11069,60.24,1.7166674171619654,3.981516601562503
2418,0.1334,60.24,0.5841586403367978,3.7962724609375034
2419,0.155,60.24,0.0,3.566409179687503
2420,0.13046,101.02,0.0,3.451613037109378
2421,0.1191,101.02,0.0,3.4124541015625027
2422,0.10549,101.02,0.0,3.417006103515628
2423,0.10784,166.09,0.0,3.425853759765628
2424,0.10441,166.09,0.0,3.4465153808593776
2425,0.10093,166.09,0.0,3.465898925781246
2426,0.09815,222.77,0.0,3.5083208007812456
2427,0.09899,222.77,0.0,3.5753557128906275
2428,0.09908,222.77,0.0,3.617949707031246
2429,0.10442,287.26,0.0,3.700482666015628
2430,0.09974,287.26,0.1417112984019537,3.861838867187503
2431,0.0954899999999999,287.26,0.6135079051160747,3.979985839843753
2432,0.06726,173.67,1.176472792825279,4.0
2433,0.02019,173.67,1.2923982248176074,4.0
2434,0.0,173.67,2.066473380424917,4.0
2435,-0.00923,53.34,2.7885817732906055,4.0
2436,-0.04004,53.34,3.5975971763427506,4.0
2437,-0.04201,53.34,2.772130824052414,4.0
2438,-0.01868,22.86,1.7098967132899372,4.0
2439,-8e-05,22.86,1.4957844606940942,4.0
2440,0.05947,22.86,0.9703463979051131,4.0
2441,0.11131,22.21,0.5858655994446986,4.0
2442,0.15006,22.21,0.1657352497774118,4.0
2443,0.12089,22.21,0.0,4.0
2444,0.091,37.95,0.0,4.0
2445,0.08627,37.95,0.0,3.961437255859378
2446,0.06427,37.95,0.0,3.942064697265628
2447,0.06399,62.8,0.0,3.967977783203128
2448,0.056,62.8,0.0,3.982659179687503
2449,0.04236,62.8,0.0,4.0
2450,0.0295,68.22,0.0,4.0
2451,0.03206,68.22,0.0,4.0
2452,0.03448,68.22,0.0,4.0
2453,0.02941,98.62,0.0,4.0
2454,0.02775,98.62,0.10541127781049815,4.0
2455,0.01287,98.62,1.031629492489817,4.0
2456,0.00843,97.24,1.5272113793403719,4.0
2457,0.0,97.24,2.1577179543600575,4.0
2458,-2e-05,97.24,2.919015086105428,4.0
2459,-0.00302,69.91,3.9782160484406672,4.0
2460,-0.01884,69.91,2.934388013517987,4.0
2461,-0.02538,69.91,2.2320081498648423,4.0
2462,-0.00993,56.88,2.1198274855104287,4.0
2463,-1e-05,56.88,1.7184879371623156,4.0
2464,0.01756,56.88,1.3463348414771534,4.0
2465,0.09863,84.77,0.8036778195828101,4.0
2466,0.12065,84.77,0.2008537385860221,4.0
2467,0.11801,84.77,0.0,4.0
2468,0.10806,128.48,0.0,4.0
2469,0.10335,128.48,0.0,4.0
