time,Unnamed: 0,el_price_eur_kwh,heat_demand_kw,PV_kw,cop_t,COP,gas_price_euro_kWh,base_load,peak_load
2025-08-20 02:00:00,5546,0.08578,1.1,0.0,4.0,2.9,0.1199,1.1,0.0
2025-08-20 03:00:00,5547,0.0896599999999999,1.1,0.0,4.0,2.9,0.1199,1.1,0.0
2025-08-20 04:00:00,5548,0.0988,1.1,0.0,4.0,2.9,0.1199,1.1,0.0
2025-08-20 05:00:00,5549,0.10884,6.14,0.0,4.0,2.9,0.1199,6.14,0.0
2025-08-20 06:00:00,5550,0.11012,6.14,0.0,4.0,2.9,0.1199,6.14,0.0
2025-08-20 07:00:00,5551,0.10391,6.14,0.0,4.0,2.9,0.1199,6.14,0.0
2025-08-20 08:00:00,5552,0.0900499999999999,3.59,0.2,4.0,2.9,0.1199,3.59,0.0
2025-08-20 09:00:00,5553,0.08098,3.59,2.75,4.0,2.9,0.1199,3.59,0.0
2025-08-20 10:00:00,5554,0.06906,3.59,9.03,4.0,2.9,0.1199,3.59,0.0
2025-08-20 11:00:00,5555,0.04907,0.58,19.0,4.0,2.9,0.1199,0.58,0.0
2025-08-20 12:00:00,5556,0.035,0.58,50.3,4.0,2.9,0.1199,0.58,0.0
2025-08-20 13:00:00,5557,0.04203,0.58,103.0,4.0,2.9,0.1199,0.58,0.0
2025-08-20 14:00:00,5558,0.07302,0.63,138.0,4.0,2.9,0.1199,0.63,0.0
2025-08-20 15:00:00,5559,0.08145,0.63,150.0,4.0,2.9,0.1199,0.63,0.0
2025-08-20 16:00:00,5560,0.10169,0.63,151.0,4.0,2.9,0.1199,0.63,0.0
2025-08-20 17:00:00,5561,0.10916,0.38,145.0,4.0,2.9,0.1199,0.38,0.0
2025-08-20 18:00:00,5562,0.13515,0.38,119.0,4.0,2.9,0.1199,0.38,0.0
2025-08-20 19:00:00,5563,0.12611,0.38,69.7,4.0,2.9,0.1199,0.38,0.0
2025-08-20 20:00:00,5564,0.11495,0.14,49.0,4.0,2.9,0.1199,0.14,0.0
2025-08-20 21:00:00,5565,0.10349,0.14,24.9,4.0,2.9,0.1199,0.14,0.0
2025-08-20 22:00:00,5566,0.09734,0.14,4.13,4.0,2.9,0.1199,0.14,0.0
2025-08-20 23:00:00,5567,0.09611,1.62,0.0,4.0,2.9,0.1199,1.62,0.0
2025-08-21 00:00:00,5568,0.09073,1.62,0.0,4.0,2.9,0.1199,1.62,0.0
2025-08-21 01:00:00,5569,0.08752,1.62,0.0,4.0,2.9,0.1199,1.62,0.0
2025-08-21 02:00:00,5570,0.0908799999999999,4.71,0.0,4.0,2.9,0.1199,4.71,0.0
2025-08-21 03:00:00,5571,0.09237,4.71,0.0,4.0,2.9,0.1199,4.71,0.0
2025-08-21 04:00:00,5572,0.10859,4.71,0.0,4.0,2.9,0.1199,4.71,0.0
2025-08-21 05:00:00,5573,0.1156,9.08,0.0,4.0,2.9,0.1199,9.08,0.0
2025-08-21 06:00:00,5574,0.11689,9.08,0.0,4.0,2.9,0.1199,9.08,0.0
2025-08-21 07:00:00,5575,0.10779,9.08,0.0,4.0,2.9,0.1199,9.08,0.0
2025-08-21 08:00:00,5576,0.0973199999999999,2.48,0.2,4.0,2.9,0.1199,2.48,0.0
2025-08-21 09:00:00,5577,0.08585,2.48,5.85,4.0,2.9,0.1199,2.48,0.0
2025-08-21 10:00:00,5578,0.07764,2.48,19.5,4.0,2.9,0.1199,2.48,0.0
2025-08-21 11:00:00,5579,0.06949,0.36,47.1,4.0,2.9,0.1199,0.36,0.0
2025-08-21 12:00:00,5580,0.06609,0.36,77.4,4.0,2.9,0.1199,0.36,0.0
2025-08-21 13:00:00,5581,0.05626,0.36,118.0,4.0,2.9,0.1199,0.36,0.0
2025-08-21 14:00:00,5582,0.0682,0.18,154.0,4.0,2.9,0.1199,0.18,0.0
2025-08-21 15:00:00,5583,0.07239,0.18,118.0,4.0,2.9,0.1199,0.18,0.0
2025-08-21 16:00:00,5584,0.0928799999999999,0.18,103.0,4.0,2.9,0.1199,0.18,0.0
2025-08-21 17:00:00,5585,0.1032,0.2,110.0,4.0,2.9,0.1199,0.2,0.0
2025-08-21 18:00:00,5586,0.10639,0.2,100.0,4.0,2.9,0.1199,0.2,0.0
2025-08-21 19:00:00,5587,0.11073,0.2,98.1,4.0,2.9,0.1199,0.2,0.0
2025-08-21 20:00:00,5588,0.11073,0.58,62.3,4.0,2.9,0.1199,0.58,0.0
2025-08-21 21:00:00,5589,0.105,0.58,15.6,4.0,2.9,0.1199,0.58,0.0
2025-08-21 22:00:00,5590,0.09578,0.58,3.48,4.0,2.9,0.1199,0.58,0.0
2025-08-21 23:00:00,5591,0.08927,4.44,0.0,4.0,2.9,0.1199,4.44,0.0
2025-08-22 00:00:00,5592,0.08199,4.44,0.0,4.0,2.9,0.1199,4.44,0.0
2025-08-22 01:00:00,5593,0.07859,4.44,0.0,4.0,2.9,0.1199,4.44,0.0
2025-08-22 02:00:00,5594,0.0775199999999999,9.61,0.0,4.0,2.9,0.1199,9.61,0.0
2025-08-22 03:00:00,5595,0.07765,9.61,0.0,4.0,2.887182128906252,0.1199,9.61,0.0
2025-08-22 04:00:00,5596,0.0879,9.61,0.0,4.0,2.858712890625002,0.1199,9.61,0.0
2025-08-22 05:00:00,5597,0.10576,6.47,0.0,4.0,2.9,0.1199,6.47,0.0
2025-08-22 06:00:00,5598,0.10745,6.47,0.0,4.0,2.9,0.1199,6.47,0.0
2025-08-22 07:00:00,5599,0.10232,6.47,0.0,4.0,2.9,0.1199,6.47,0.0
2025-08-22 08:00:00,5600,0.09002,2.54,0.2,4.0,2.9,0.1199,2.54,0.0
2025-08-22 09:00:00,5601,0.07244,2.54,4.05,4.0,2.9,0.1199,2.54,0.0
2025-08-22 10:00:00,5602,0.0425,2.54,13.3,4.0,2.9,0.1199,2.54,0.0
2025-08-22 11:00:00,5603,0.01407,0.67,31.2,4.0,2.9,0.1199,0.67,0.0
2025-08-22 12:00:00,5604,0.0038399999999999,0.67,41.8,4.0,2.9,0.1199,0.67,0.0
2025-08-22 13:00:00,5605,2e-05,0.67,62.3,4.0,2.9,0.1199,0.67,0.0
2025-08-22 14:00:00,5606,0.00401,0.05,53.2,4.0,2.9,0.1199,0.05,0.0
2025-08-22 15:00:00,5607,0.04064,0.05,55.5,4.0,2.9,0.1199,0.05,0.0
2025-08-22 16:00:00,5608,0.07314,0.05,51.9,4.0,2.9,0.1199,0.05,0.0
2025-08-22 17:00:00,5609,0.09517,1.73,66.1,4.0,2.9,0.1199,1.73,0.0
2025-08-22 18:00:00,5610,0.10607,1.73,48.4,4.0,2.9,0.1199,1.73,0.0
2025-08-22 19:00:00,5611,0.113,1.73,21.0,4.0,2.9,0.1199,1.73,0.0
2025-08-22 20:00:00,5612,0.1076299999999999,3.12,5.93,4.0,2.9,0.1199,3.12,0.0
2025-08-22 21:00:00,5613,0.10309,3.12,6.95,4.0,2.9,0.1199,3.12,0.0
2025-08-22 22:00:00,5614,0.09437,3.12,2.97,4.0,2.9,0.1199,3.12,0.0
2025-08-22 23:00:00,5615,0.09533,4.14,0.0,4.0,2.9,0.1199,4.14,0.0
2025-08-23 00:00:00,5616,0.08932,4.14,0.0,4.0,2.9,0.1199,4.14,0.0
2025-08-23 01:00:00,5617,0.08776,4.14,0.0,4.0,2.9,0.1199,4.14,0.0
2025-08-23 02:00:00,5618,0.08521,5.35,0.0,4.0,2.9,0.1199,5.35,0.0
2025-08-23 03:00:00,5619,0.08556,5.35,0.0,4.0,2.9,0.1199,5.35,0.0
2025-08-23 04:00:00,5620,0.0856,5.35,0.0,4.0,2.9,0.1199,5.35,0.0
2025-08-23 05:00:00,5621,0.08667,3.59,0.0,4.0,2.9,0.1199,3.59,0.0
2025-08-23 06:00:00,5622,0.08678,3.59,0.0,4.0,2.9,0.1199,3.59,0.0
2025-08-23 07:00:00,5623,0.0835699999999999,3.59,0.0,4.0,2.9,0.1199,3.59,0.0
2025-08-23 08:00:00,5624,0.0629,2.19,0.0,4.0,2.9,0.1199,2.19,0.0
2025-08-23 09:00:00,5625,0.01469,2.19,2.17,4.0,2.9,0.1199,2.19,0.0
2025-08-23 10:00:00,5626,0.00329,2.19,5.25,4.0,2.9,0.1199,2.19,0.0
2025-08-23 11:00:00,5627,0.00132,0.33,10.9,4.0,2.9,0.1199,0.33,0.0
2025-08-23 12:00:00,5628,6e-05,0.33,29.2,4.0,2.9,0.1199,0.33,0.0
2025-08-23 13:00:00,5629,7.000000000000001e-05,0.33,62.5,4.0,2.9,0.1199,0.33,0.0
2025-08-23 14:00:00,5630,0.00352,0.06,59.2,4.0,2.9,0.1199,0.06,0.0
2025-08-23 15:00:00,5631,0.0121,0.06,63.6,4.0,2.9,0.1199,0.06,0.0
2025-08-23 16:00:00,5632,0.07219,0.06,46.1,4.0,2.9,0.1199,0.06,0.0
2025-08-23 17:00:00,5633,0.10031,0.0,49.9,4.0,2.9,0.1199,0.0,0.0
2025-08-23 18:00:00,5634,0.11222,0.0,80.1,4.0,2.9,0.1199,0.0,0.0
2025-08-23 19:00:00,5635,0.12367,0.0,62.3,4.0,2.9,0.1199,0.0,0.0
2025-08-23 20:00:00,5636,0.12043,3.04,62.9,4.0,2.9,0.1199,3.04,0.0
2025-08-23 21:00:00,5637,0.11116,3.04,21.0,4.0,2.9,0.1199,3.04,0.0
2025-08-23 22:00:00,5638,0.10528,3.04,3.22,4.0,2.9,0.1199,3.04,0.0
2025-08-23 23:00:00,5639,0.1005,7.2,0.0,4.0,2.9,0.1199,7.2,0.0
2025-08-24 00:00:00,5640,0.0951299999999999,7.2,0.0,4.0,2.9,0.1199,7.2,0.0
2025-08-24 01:00:00,5641,0.09441,7.2,0.0,4.0,2.9,0.1199,7.2,0.0
2025-08-24 02:00:00,5642,0.0921299999999999,9.38,0.0,4.0,2.9,0.1199,9.38,0.0
2025-08-24 03:00:00,5643,0.0912,9.38,0.0,4.0,2.9,0.1199,9.38,0.0
2025-08-24 04:00:00,5644,0.09097,9.38,0.0,4.0,2.887372558593752,0.1199,9.38,0.0
2025-08-24 05:00:00,5645,0.09,8.75,0.0,4.0,2.9,0.1199,8.75,0.0
2025-08-24 06:00:00,5646,0.08501,8.75,0.0,4.0,2.9,0.1199,8.75,0.0
2025-08-24 07:00:00,5647,0.07284,8.75,0.0,4.0,2.9,0.1199,8.75,0.0
2025-08-24 08:00:00,5648,0.0048,1.56,0.1,4.0,2.9,0.1199,1.56,0.0
2025-08-24 09:00:00,5649,-1e-05,1.56,4.68,4.0,2.9,0.1199,1.56,0.0
2025-08-24 10:00:00,5650,-7.000000000000001e-05,1.56,18.3,4.0,2.9,0.1199,1.56,0.0
2025-08-24 11:00:00,5651,-0.00198,0.53,60.5,4.0,2.9,0.1199,0.53,0.0
2025-08-24 12:00:00,5652,-0.00745,0.53,94.4,4.0,2.9,0.1199,0.53,0.0
2025-08-24 13:00:00,5653,-0.0074,0.53,111.0,4.0,2.9,0.1199,0.53,0.0
2025-08-24 14:00:00,5654,-0.0001,0.33,138.0,4.0,2.9,0.1199,0.33,0.0
2025-08-24 15:00:00,5655,0.0,0.33,130.0,4.0,2.9,0.1199,0.33,0.0
2025-08-24 16:00:00,5656,0.06336,0.33,113.0,4.0,2.9,0.1199,0.33,0.0
2025-08-24 17:00:00,5657,0.09981,0.7,127.0,4.0,2.9,0.1199,0.7,0.0
2025-08-24 18:00:00,5658,0.1105,0.7,94.7,4.0,2.9,0.1199,0.7,0.0
2025-08-24 19:00:00,5659,0.11731,0.7,109.0,4.0,2.9,0.1199,0.7,0.0
2025-08-24 20:00:00,5660,0.1143199999999999,3.38,68.8,4.0,2.9,0.1199,3.38,0.0
2025-08-24 21:00:00,5661,0.1075,3.38,26.6,4.0,2.9,0.1199,3.38,0.0
2025-08-24 22:00:00,5662,0.10052,3.38,2.72,4.0,2.871244628906252,0.1199,3.38,0.0
2025-08-24 23:00:00,5663,0.09528,7.34,0.0,4.0,2.812255371093752,0.1199,7.34,0.0
2025-08-25 00:00:00,5664,0.08703,7.34,0.0,4.0,2.750375488281252,0.1199,7.34,0.0
2025-08-25 01:00:00,5665,0.08402,7.34,0.0,4.0,2.703197753906252,0.1199,7.34,0.0
2025-08-25 02:00:00,5666,0.0829,10.11,0.0,4.0,2.671969726562502,0.1199,10.11,0.0
2025-08-25 03:00:00,5667,0.0834599999999999,10.11,0.0,4.0,2.634567382812502,0.1199,10.11,0.0
2025-08-25 04:00:00,5668,0.10246,10.11,0.0,4.0,2.608744628906252,0.1199,10.11,0.0
2025-08-25 05:00:00,5669,0.11538,9.89,0.0,4.0,2.796615722656252,0.1199,9.89,0.0
2025-08-25 06:00:00,5670,0.125,9.89,0.0,4.0,2.9,0.1199,9.89,0.0
2025-08-25 07:00:00,5671,0.11004,9.89,0.0,4.0,2.9,0.1199,9.89,0.0
2025-08-25 08:00:00,5672,0.09197,2.13,0.3,4.0,2.9,0.1199,2.13,0.0
2025-08-25 09:00:00,5673,0.07298,2.13,5.63,4.0,2.9,0.1199,2.13,0.0
2025-08-25 10:00:00,5674,0.03502,2.13,20.1,4.0,2.9,0.1199,2.13,0.0
2025-08-25 11:00:00,5675,0.01,0.14,50.9,4.0,2.9,0.1199,0.14,0.0
2025-08-25 12:00:00,5676,0.0059299999999999,0.14,93.2,4.0,2.9,0.1199,0.14,0.0
2025-08-25 13:00:00,5677,0.00678,0.14,107.0,4.0,2.9,0.1199,0.14,0.0
2025-08-25 14:00:00,5678,0.0252,0.67,146.0,4.0,2.9,0.1199,0.67,0.0
2025-08-25 15:00:00,5679,0.05643,0.67,147.0,4.0,2.9,0.1199,0.67,0.0
2025-08-25 16:00:00,5680,0.08667,0.67,157.0,4.0,2.9,0.1199,0.67,0.0
2025-08-25 17:00:00,5681,0.11154,0.11,146.0,4.0,2.9,0.1199,0.11,0.0
2025-08-25 18:00:00,5682,0.15903,0.11,129.0,4.0,2.9,0.1199,0.11,0.0
2025-08-25 19:00:00,5683,0.23282,0.11,102.0,4.0,2.9,0.1199,0.11,0.0
2025-08-25 20:00:00,5684,0.13804,0.58,64.3,4.0,2.9,0.1199,0.58,0.0
2025-08-25 21:00:00,5685,0.11504,0.58,23.9,4.0,2.9,0.1199,0.58,0.0
2025-08-25 22:00:00,5686,0.10515,0.58,3.33,4.0,2.9,0.1199,0.58,0.0
2025-08-25 23:00:00,5687,0.1057999999999999,3.34,0.0,4.0,2.9,0.1199,3.34,0.0
2025-08-26 00:00:00,5688,0.10044,3.34,0.0,4.0,2.9,0.1199,3.34,0.0
2025-08-26 01:00:00,5689,0.09658,3.34,0.0,4.0,2.9,0.1199,3.34,0.0
2025-08-26 02:00:00,5690,0.09479,2.93,0.0,4.0,2.9,0.1199,2.93,0.0
2025-08-26 03:00:00,5691,0.09627,2.93,0.0,4.0,2.9,0.1199,2.93,0.0
2025-08-26 04:00:00,5692,0.1066,2.93,0.0,4.0,2.9,0.1199,2.93,0.0
2025-08-26 05:00:00,5693,0.12459,6.56,0.0,4.0,2.9,0.1199,6.56,0.0
2025-08-26 06:00:00,5694,0.12345,6.56,0.0,4.0,2.9,0.1199,6.56,0.0
2025-08-26 07:00:00,5695,0.10679,6.56,0.0,4.0,2.9,0.1199,6.56,0.0
2025-08-26 08:00:00,5696,0.09,1.34,0.1,4.0,2.9,0.1199,1.34,0.0
2025-08-26 09:00:00,5697,0.07747,1.34,4.28,4.0,2.9,0.1199,1.34,0.0
2025-08-26 10:00:00,5698,0.0616,1.34,17.9,4.0,2.9,0.1199,1.34,0.0
2025-08-26 11:00:00,5699,0.04195,0.83,48.5,4.0,2.9,0.1199,0.83,0.0
2025-08-26 12:00:00,5700,0.02628,0.83,86.9,4.0,2.9,0.1199,0.83,0.0
2025-08-26 13:00:00,5701,0.03805,0.83,120.0,4.0,2.9,0.1199,0.83,0.0
2025-08-26 14:00:00,5702,0.07239,0.69,135.0,4.0,2.9,0.1199,0.69,0.0
2025-08-26 15:00:00,5703,0.08826,0.69,143.0,4.0,2.9,0.1199,0.69,0.0
2025-08-26 16:00:00,5704,0.1050499999999999,0.69,135.0,4.0,2.9,0.1199,0.69,0.0
2025-08-26 17:00:00,5705,0.13109,0.22,92.9,4.0,2.9,0.1199,0.22,0.0
2025-08-26 18:00:00,5706,0.19688,0.22,40.7,4.0,2.9,0.1199,0.22,0.0
2025-08-26 19:00:00,5707,0.18017,0.22,14.9,4.0,2.9,0.1199,0.22,0.0
2025-08-26 20:00:00,5708,0.1232999999999999,0.45,25.1,4.0,2.9,0.1199,0.45,0.0
2025-08-26 21:00:00,5709,0.10947,0.45,16.8,4.0,2.9,0.1199,0.45,0.0
2025-08-26 22:00:00,5710,0.09767,0.45,2.63,4.0,2.9,0.1199,0.45,0.0
2025-08-26 23:00:00,5711,0.09659,0.08,0.0,4.0,2.9,0.1199,0.08,0.0
2025-08-27 00:00:00,5712,0.08998,0.08,0.0,4.0,2.9,0.1199,0.08,0.0
2025-08-27 01:00:00,5713,0.08652,0.08,0.0,4.0,2.9,0.1199,0.08,0.0
2025-08-27 02:00:00,5714,0.08725,0.65,0.0,4.0,2.9,0.1199,0.65,0.0
2025-08-27 03:00:00,5715,0.09,0.65,0.0,4.0,2.9,0.1199,0.65,0.0
2025-08-27 04:00:00,5716,0.09773,0.65,0.0,3.974305908203128,2.9,0.1199,0.65,0.0
2025-08-27 05:00:00,5717,0.11,1.35,0.0,4.0,2.9,0.1199,1.35,0.0
2025-08-27 06:00:00,5718,0.11519,1.35,0.0,4.0,2.9,0.1199,1.35,0.0
2025-08-27 07:00:00,5719,0.11364,1.35,0.0,4.0,2.9,0.1199,1.35,0.0
2025-08-27 08:00:00,5720,0.10163,0.5,0.0,4.0,2.9,0.1199,0.5,0.0
2025-08-27 09:00:00,5721,0.086,0.5,5.0,4.0,2.9,0.1199,0.5,0.0
2025-08-27 10:00:00,5722,0.07929,0.5,20.0,4.0,2.9,0.1199,0.5,0.0
2025-08-27 11:00:00,5723,0.0643799999999999,1.17,41.0,4.0,2.9,0.1199,1.17,0.0
2025-08-27 12:00:00,5724,0.05068,1.17,58.1,4.0,2.9,0.1199,1.17,0.0
2025-08-27 13:00:00,5725,0.05094,1.17,111.0,4.0,2.9,0.1199,1.17,0.0
2025-08-27 14:00:00,5726,0.07618,0.69,108.0,4.0,2.9,0.1199,0.69,0.0
2025-08-27 15:00:00,5727,0.0851,0.69,86.3,4.0,2.9,0.1199,0.69,0.0
2025-08-27 16:00:00,5728,0.1049399999999999,0.69,59.1,4.0,2.9,0.1199,0.69,0.0
2025-08-27 17:00:00,5729,0.13463,0.96,69.5,4.0,2.9,0.1199,0.96,0.0
2025-08-27 18:00:00,5730,0.22207,0.96,86.9,4.0,2.9,0.1199,0.96,0.0
2025-08-27 19:00:00,5731,0.22204,0.96,86.0,4.0,2.9,0.1199,0.96,0.0
2025-08-27 20:00:00,5732,0.12887,0.5,24.6,4.0,2.9,0.1199,0.5,0.0
2025-08-27 21:00:00,5733,0.11363,0.5,5.4,4.0,2.9,0.1199,0.5,0.0
2025-08-27 22:00:00,5734,0.10357,0.5,1.05,4.0,2.9,0.1199,0.5,0.0
2025-08-27 23:00:00,5735,0.09715,0.1,0.0,4.0,2.9,0.1199,0.1,0.0
2025-08-28 00:00:00,5736,0.09192,0.1,0.0,4.0,2.9,0.1199,0.1,0.0
2025-08-28 01:00:00,5737,0.08789,0.1,0.0,4.0,2.9,0.1199,0.1,0.0
2025-08-28 02:00:00,5738,0.08709,0.0,0.0,4.0,2.9,0.1199,0.0,0.0
2025-08-28 03:00:00,5739,0.09023,0.0,0.0,3.9589323730468777,2.9,0.1199,0.0,0.0
2025-08-28 04:00:00,5740,0.09872,0.0,0.0,3.9364140625000026,2.9,0.1199,0.0,0.0
2025-08-28 05:00:00,5741,0.12163,0.06,0.0,4.0,2.9,0.1199,0.06,0.0
2025-08-28 06:00:00,5742,0.14379,0.06,0.0,4.0,2.9,0.1199,0.06,0.0
2025-08-28 07:00:00,5743,0.14395,0.06,0.0,4.0,2.9,0.1199,0.06,0.0
2025-08-28 08:00:00,5744,0.12184,0.07,0.0,4.0,2.9,0.1199,0.07,0.0
2025-08-28 09:00:00,5745,0.11227,0.07,0.0,4.0,2.9,0.1199,0.07,0.0
2025-08-28 10:00:00,5746,0.1081299999999999,0.07,0.0,4.0,2.9,0.1199,0.07,0.0
2025-08-28 11:00:00,5747,0.10089,0.22,0.0,4.0,2.9,0.1199,0.22,0.0
2025-08-28 12:00:00,5748,0.10096,0.22,0.0,4.0,2.9,0.1199,0.22,0.0
2025-08-28 13:00:00,5749,0.10089,0.22,0.0,4.0,2.9,0.1199,0.22,0.0
2025-08-28 14:00:00,5750,0.10066,1.09,0.0,4.0,2.9,0.1199,1.09,0.0
2025-08-28 15:00:00,5751,0.0960999999999999,1.09,0.0,4.0,2.9,0.1199,1.09,0.0
2025-08-28 16:00:00,5752,0.12984,1.09,0.0,4.0,2.9,0.1199,1.09,0.0
2025-08-28 17:00:00,5753,0.16085,0.63,0.0,4.0,2.9,0.1199,0.63,0.0
2025-08-28 18:00:00,5754,0.21,0.63,0.0,4.0,2.9,0.1199,0.63,0.0
2025-08-28 19:00:00,5755,0.15316,0.63,0.0,4.0,2.9,0.1199,0.63,0.0
2025-08-28 20:00:00,5756,0.12418,1.29,0.0,4.0,2.9,0.1199,1.29,0.0
2025-08-28 21:00:00,5757,0.10711,1.29,0.0,4.0,2.9,0.1199,1.29,0.0
2025-08-28 22:00:00,5758,0.09215,1.29,0.0,4.0,2.9,0.1199,1.29,0.0
2025-08-28 23:00:00,5759,0.08504,3.73,0.0,4.0,2.9,0.1199,3.73,0.0
2025-08-29 00:00:00,5760,0.08327,3.73,0.0,4.0,2.9,0.1199,3.73,0.0
2025-08-29 01:00:00,5761,0.0831,3.73,0.0,4.0,2.9,0.1199,3.73,0.0
2025-08-29 02:00:00,5762,0.08159,5.97,0.0,4.0,2.9,0.1199,5.97,0.0
2025-08-29 03:00:00,5763,0.08301,5.97,0.0,4.0,2.9,0.1199,5.97,0.0
2025-08-29 04:00:00,5764,0.091,5.97,0.0,4.0,2.9,0.1199,5.97,0.0
2025-08-29 05:00:00,5765,0.11755,5.75,0.0,4.0,2.9,0.1199,5.75,0.0
2025-08-29 06:00:00,5766,0.12139,5.75,0.0,4.0,2.9,0.1199,5.75,0.0
2025-08-29 07:00:00,5767,0.12,5.75,0.0,4.0,2.9,0.1199,5.75,0.0
2025-08-29 08:00:00,5768,0.11036,0.25,0.0,4.0,2.9,0.1199,0.25,0.0
2025-08-29 09:00:00,5769,0.08425,0.25,2.03,4.0,2.9,0.1199,0.25,0.0
2025-08-29 10:00:00,5770,0.07808,0.25,19.6,4.0,2.9,0.1199,0.25,0.0
2025-08-29 11:00:00,5771,0.06744,0.33,50.8,4.0,2.9,0.1199,0.33,0.0
2025-08-29 12:00:00,5772,0.05396,0.33,93.3,4.0,2.9,0.1199,0.33,0.0
2025-08-29 13:00:00,5773,0.05964,0.33,115.0,4.0,2.9,0.1199,0.33,0.0
2025-08-29 14:00:00,5774,0.07306,0.07,99.2,4.0,2.9,0.1199,0.07,0.0
2025-08-29 15:00:00,5775,0.085,0.07,103.0,4.0,2.9,0.1199,0.07,0.0
2025-08-29 16:00:00,5776,0.10482,0.07,41.1,4.0,2.9,0.1199,0.07,0.0
2025-08-29 17:00:00,5777,0.11851,0.64,23.9,4.0,2.9,0.1199,0.64,0.0
2025-08-29 18:00:00,5778,0.14768,0.64,23.5,4.0,2.9,0.1199,0.64,0.0
2025-08-29 19:00:00,5779,0.1165,0.64,15.5,4.0,2.9,0.1199,0.64,0.0
2025-08-29 20:00:00,5780,0.1119599999999999,0.74,33.3,4.0,2.9,0.1199,0.74,0.0
2025-08-29 21:00:00,5781,0.0957,0.74,19.1,4.0,2.9,0.1199,0.74,0.0
2025-08-29 22:00:00,5782,0.08607,0.74,2.75,4.0,2.9,0.1199,0.74,0.0
2025-08-29 23:00:00,5783,0.0925,2.51,0.0,4.0,2.9,0.1199,2.51,0.0
2025-08-30 00:00:00,5784,0.08656,2.51,0.0,4.0,2.9,0.1199,2.51,0.0
2025-08-30 01:00:00,5785,0.0833,2.51,0.0,4.0,2.9,0.1199,2.51,0.0
2025-08-30 02:00:00,5786,0.08151,3.82,0.0,4.0,2.9,0.1199,3.82,0.0
2025-08-30 03:00:00,5787,0.08339,3.82,0.0,4.0,2.9,0.1199,3.82,0.0
2025-08-30 04:00:00,5788,0.0877199999999999,3.82,0.0,4.0,2.9,0.1199,3.82,0.0
2025-08-30 05:00:00,5789,0.09502,3.49,0.0,4.0,2.9,0.1199,3.49,0.0
2025-08-30 06:00:00,5790,0.09809,3.49,0.0,4.0,2.9,0.1199,3.49,0.0
2025-08-30 07:00:00,5791,0.08964,3.49,0.0,4.0,2.9,0.1199,3.49,0.0
2025-08-30 08:00:00,5792,0.0785999999999999,0.53,0.0,4.0,2.9,0.1199,0.53,0.0
2025-08-30 09:00:00,5793,0.03646,0.53,3.03,4.0,2.9,0.1199,0.53,0.0
2025-08-30 10:00:00,5794,0.00523,0.53,14.2,4.0,2.9,0.1199,0.53,0.0
2025-08-30 11:00:00,5795,0.0,0.12,32.8,4.0,2.9,0.1199,0.12,0.0
2025-08-30 12:00:00,5796,-1e-05,0.12,72.6,4.0,2.9,0.1199,0.12,0.0
2025-08-30 13:00:00,5797,-1e-05,0.12,85.1,4.0,2.9,0.1199,0.12,0.0
2025-08-30 14:00:00,5798,-0.00038,0.08,96.9,4.0,2.9,0.1199,0.08,0.0
2025-08-30 15:00:00,5799,0.00948,0.08,64.3,4.0,2.9,0.1199,0.08,0.0
2025-08-30 16:00:00,5800,0.0810999999999999,0.08,114.0,4.0,2.9,0.1199,0.08,0.0
2025-08-30 17:00:00,5801,0.1039,0.03,74.8,4.0,2.9,0.1199,0.03,0.0
2025-08-30 18:00:00,5802,0.12707,0.03,116.0,4.0,2.9,0.1199,0.03,0.0
2025-08-30 19:00:00,5803,0.1299799999999999,0.03,99.4,4.0,2.9,0.1199,0.03,0.0
2025-08-30 20:00:00,5804,0.12039,0.5,66.2,4.0,2.9,0.1199,0.5,0.0
2025-08-30 21:00:00,5805,0.1049399999999999,0.5,21.1,4.0,2.9,0.1199,0.5,0.0
2025-08-30 22:00:00,5806,0.0902999999999999,0.5,0.933,4.0,2.9,0.1199,0.5,0.0
2025-08-30 23:00:00,5807,0.08874,2.25,0.0,4.0,2.9,0.1199,2.25,0.0
2025-08-31 00:00:00,5808,0.07891,2.25,0.0,4.0,2.9,0.1199,2.25,0.0
2025-08-31 01:00:00,5809,0.07053,2.25,0.0,4.0,2.9,0.1199,2.25,0.0
2025-08-31 02:00:00,5810,0.06702,3.05,0.0,4.0,2.9,0.1199,3.05,0.0
2025-08-31 03:00:00,5811,0.06379,3.05,0.0,4.0,2.9,0.1199,3.05,0.0
2025-08-31 04:00:00,5812,0.06456,3.05,0.0,4.0,2.9,0.1199,3.05,0.0
2025-08-31 05:00:00,5813,0.065,2.05,0.0,4.0,2.9,0.1199,2.05,0.0
2025-08-31 06:00:00,5814,0.06213,2.05,0.0,4.0,2.9,0.1199,2.05,0.0
2025-08-31 07:00:00,5815,0.0223,2.05,0.0,4.0,2.9,0.1199,2.05,0.0
2025-08-31 08:00:00,5816,0.0052,0.26,0.0,4.0,2.9,0.1199,0.26,0.0
2025-08-31 09:00:00,5817,-1e-05,0.26,3.0,4.0,2.9,0.1199,0.26,0.0
2025-08-31 10:00:00,5818,-2e-05,0.26,8.65,4.0,2.9,0.1199,0.26,0.0
2025-08-31 11:00:00,5819,-0.00011,0.36,9.45,4.0,2.9,0.1199,0.36,0.0
2025-08-31 12:00:00,5820,-0.001,0.36,23.7,4.0,2.9,0.1199,0.36,0.0
